baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
AAEL000157 677.225104617729 -2.87822919995375 0.176394299694728 -16.3170193420926 7.4694705601873e-60 1.25231301624839e-58 4.28645470409377e-61 -2.86058579502831
AAEL000170 271.934469534127 -1.08163550387985 0.191478658158216 -5.64885671480999 1.61518407276843e-08 3.74115023970718e-08 3.65618306172924e-10 -1.05714538031024
AAEL000172 4718.36628336009 -1.19244730107658 0.125361775181286 -9.51204862369079 1.86944102227296e-21 8.34126455399153e-21 3.77348977261566e-23 -1.18138218303666
AAEL000174 115.495109780118 -2.46340428366799 0.273190416209308 -9.01716948145288 1.93011679237196e-19 7.87423314061347e-19 9.15608335409426e-21 -2.41774183303402
AAEL000187 199.322382251081 -2.77554325805986 0.222861497280069 -12.4541174313832 1.32812560892713e-35 1.02168003316525e-34 7.2686332314842e-37 -2.74697941921636
AAEL000193 1384.15172701802 -3.22192068239723 0.15283733002228 -21.0807181853252 1.19555635064673e-98 5.58489090670431e-97 1.27301156877223e-99 -3.209391317061
AAEL000199 1155.95155567699 -1.22110999754838 0.117072168361508 -10.4304038665937 1.80121070985588e-25 9.48989146703662e-25 3.78130943457686e-27 -1.21161742890577
AAEL000201 353.599447900949 -2.18750209898476 0.212900943857845 -10.2747411981666 9.15899247165135e-25 4.70008003608138e-24 3.32701276994582e-26 -2.15812669835462
AAEL000204 799.067911235619 -1.54456697840318 0.140190903563587 -11.0175977124122 3.14336176445552e-28 1.84516089377319e-27 7.08164024797028e-30 -1.53074006560702
AAEL000206 283.284983214432 -1.07885107302752 0.233646508140691 -4.61745001717675 3.88484211128738e-06 7.69362177994276e-06 1.0081978898204e-07 -1.04233215801858
AAEL000215 191.33358950017 -1.15986584331192 0.27547022543211 -4.21049440640101 2.5481243302935e-05 4.74608030413364e-05 8.94013714124024e-07 -1.10842771481336
AAEL000217 758.898846020158 -2.22128033826382 0.127894049090221 -17.3681289635052 1.43840250983981e-67 3.14368005677311e-66 7.94287214049874e-69 -2.21077751563869
AAEL000226 664.526551014048 -1.3580182454769 0.144697460836522 -9.38522512852641 6.27821745217676e-21 2.73838572334966e-20 1.33040027941926e-22 -1.34343286559601
AAEL000246 893.539896398482 -2.49856734394516 0.185122208677367 -13.4968535747091 1.63198409061122e-41 1.58396933267175e-40 9.62556649598405e-43 -2.47752705530529
AAEL000255 103.768283053383 -1.92725104387333 0.311732726424556 -6.18238279303585 6.31411887465475e-10 1.5881319545191e-09 3.2410325856434e-11 -1.86158534365293
AAEL000257 745.558786820471 -1.53316183234076 0.156349432352065 -9.8059955145115 1.06095616412426e-22 4.98274846228583e-22 2.98321263570775e-24 -1.51603054262162
AAEL000260 326.474949137503 -2.72650177527708 0.205208552788363 -13.2864919041118 2.77276293085632e-40 2.56895121201745e-39 1.57136653494942e-41 -2.70201663024304
AAEL000261 252.981047007215 -1.77097146915153 0.210817515060431 -8.40049494295519 4.44600692212923e-17 1.63653169082525e-16 1.61157712440017e-18 -1.74045209722823
AAEL000263 248.536417251272 -1.17307822646767 0.24039216206577 -4.87985222308006 1.06165359798441e-06 2.18783943184563e-06 3.27887566491968e-08 -1.13354471691268
AAEL000267 176.259346531538 -3.24764663813513 0.291212656355386 -11.1521479827848 6.98983509371636e-29 4.20179723536319e-28 3.46090198244415e-30 -3.2031505587165
AAEL000269 6204.14497211369 -1.13556503193774 0.0881013887877642 -12.8892977461833 5.17125503180813e-38 4.40745058038299e-37 8.27951989131085e-40 -1.12995887139831
AAEL000276 1389.3987220149 -1.12040127560375 0.145716986533954 -7.68888584820329 1.48421809578312e-14 4.82992429521127e-14 3.18784008856498e-16 -1.10588284428908
AAEL000287 180.965500728503 -1.73119424535775 0.231248267111712 -7.48630148446233 7.08415630135196e-14 2.21124684958548e-13 2.90755817741894e-15 -1.69432945262128
AAEL000292 220.179714230621 -1.71593592079365 0.222022391002581 -7.72866156897529 1.0868318229035e-14 3.56710503634111e-14 4.05426404567987e-16 -1.68189978199431
AAEL000294 5170.33797622622 -1.4930645313358 0.258997103343191 -5.76479239367159 8.17584192658861e-09 1.93173994863934e-08 2.80605897470146e-10 -1.44989119626765
AAEL000299 253.12926653849 -1.94793475432414 0.185962995999542 -10.4748514286624 1.12714450435297e-25 5.99006582230827e-25 4.68457604813742e-27 -1.92476726584994
AAEL000322 241.293190849811 -1.10655676321721 0.192443430686413 -5.75003656539647 8.92241501120967e-09 2.10366860570594e-08 2.06081463445794e-10 -1.08166196551596
AAEL000327 286.819116356337 -1.64231099433473 0.193983209118904 -8.46625335148499 2.53412635966122e-17 9.44720454337305e-17 7.30238741026935e-19 -1.61609819085581
AAEL000335 2556.34126532008 -5.61409610250286 0.205891039630216 -27.267316307625 1.03590996100933e-163 1.78570450884412e-161 2.15032335167998e-164 -5.59940955924195
AAEL000337 201.313171360488 -1.82657424624442 0.23279545269508 -7.84626256697933 4.28619077802915e-15 1.43408116272003e-14 1.73951450874762e-16 -1.78955650534205
AAEL000370 1906.24986398184 -2.03563354394428 0.145690585844798 -13.9723066671776 2.30053193513025e-44 2.43145167133499e-43 7.61944150576956e-46 -2.0214967358604
AAEL000386 1503.08318775635 -1.08999371616299 0.119506505969183 -9.12078976222482 7.45788460691871e-20 3.10677500694616e-19 1.41984438719271e-21 -1.08037043755023
AAEL000388 4010.69459976253 -1.13962236166059 0.0950527472279282 -11.9893679551195 4.03975783448719e-33 2.84479839679452e-32 6.33532113936971e-35 -1.13332410532274
AAEL000396 504.218659297167 -2.0927433374693 0.190534635468001 -10.9835323763 4.58632158587567e-28 2.67933125964355e-27 1.72896036889448e-29 -2.06883799267814
AAEL000397 107.213369887673 -2.98099543216067 0.308667546672525 -9.65762505419236 4.56319819271725e-22 2.08625262161623e-21 2.76510872658432e-23 -2.92819561897338
AAEL000401 129.053493878549 -1.38394282785368 0.225377599887292 -6.14055180526269 8.22353094354042e-10 2.05739565040865e-09 2.39059623568863e-11 -1.3485989234337
AAEL000403 282.244359333141 -2.59425333736219 0.187033906388996 -13.8704975341028 9.56112910442694e-44 9.95056625077222e-43 3.06410678365974e-45 -2.57342065214813
AAEL000406 187.627024670663 -1.36522570911836 0.196652324801606 -6.94233190731752 3.85679740715407e-12 1.09698683397998e-11 1.14068805383615e-13 -1.33825822273924
AAEL000408 233.704898974307 -1.36909084014655 0.186664811507722 -7.33448810779161 2.22570528826323e-13 6.75103024115332e-13 6.6695164130236e-15 -1.34473370098545
AAEL000411 267.799858117904 -2.40852506276758 0.216143205189959 -11.1431912034932 7.72989444672972e-29 4.63074782836637e-28 3.35164727816401e-30 -2.37954855545306
AAEL000416 1567.9675694437 -2.75027532880164 0.155583776192837 -17.6771344423009 6.29135935149086e-70 1.48076821351724e-68 2.51379064260225e-71 -2.73598797254829
AAEL000421 564.869849127819 -1.80548157929771 0.192916287109842 -9.35888621093827 8.0581631972567e-21 3.49606024002923e-20 2.8004302835487e-22 -1.77989061365136
AAEL000422 1040.19103690908 -2.710261831631 0.148428622605512 -18.2596980559081 1.73246552895093e-74 4.53069350616034e-73 6.84115255489235e-76 -2.69735068297489
AAEL000424 688.149399558379 -2.37167911586061 0.18351230735114 -12.9238150295966 3.30346835374596e-38 2.82735308961516e-37 1.5194447277254e-39 -2.35055827391142
AAEL000427 1177.83747020947 -1.55079831274752 0.110438886844751 -14.0421400201864 8.60736412598037e-45 9.24894903756574e-44 1.86515159222175e-46 -1.54225761319393
AAEL000428 682.84778061853 -1.60382768019154 0.388932684959472 -4.12366391978259 3.72892867852223e-05 6.85878540673783e-05 2.00744567814666e-06 -1.49721066841636
AAEL000429 359.576858920758 -1.58614062998978 0.171147200179747 -9.26769838083203 1.90205889075583e-20 8.13108584141132e-20 5.29783954761265e-22 -1.56376981665837
AAEL000433 344.91206948747 -1.28278735047266 0.195837714513884 -6.5502569495199 5.74381682909587e-11 1.53523857111388e-10 1.55748633214963e-12 -1.25623385790554
AAEL000436 916.686777244204 -2.03263761793998 0.144096284376318 -14.1061070848406 3.48280329146987e-45 3.78225638724931e-44 3.88295826302277e-47 -2.03245001452172
AAEL000439 259.422131160834 -1.99115417973925 0.194363335200019 -10.2444948152909 1.25277613585497e-24 6.40464792261029e-24 3.63089205100828e-26 -1.96594413899591
AAEL000442 9849.72254941435 -5.50569515848727 0.308055857079996 -17.872392398816 1.93514354012199e-71 4.72738957835391e-70 1.79959172527598e-72 -5.46948012469297
AAEL000461 1119.99230944038 -1.45795698385866 0.160363382257446 -9.09158289963025 9.76075000097047e-20 4.0454391893626e-19 2.82427306403335e-21 -1.43856977649125
AAEL000463 63.280369019658 -2.25309587819349 0.360780916423096 -6.24505281635029 4.23656933258197e-10 1.07620116358387e-09 2.53608199578558e-11 -2.16942483208139
AAEL000476 116.070565319557 -2.68569726247106 0.310312351684308 -8.65481908114093 4.93694148378051e-18 1.90129725676493e-17 2.77168154155742e-19 -2.62901205177871
AAEL000477 154.085532402183 -1.92195427647097 0.427497889025656 -4.49582167727529 6.93017994612273e-06 1.34932345467064e-05 4.89156563139696e-07 -1.79650613619578
AAEL000495 16.4989856865275 -2.42275986832942 0.656521435666624 -3.6902981939491 0.00022399132695212 0.000385736576694385 2.10755581750744e-05 -2.15114502900543
AAEL000500 527.120175899046 -3.61082147365763 0.284348663729244 -12.6985702211558 6.0219839713383e-37 4.92338422346089e-36 3.29073507895424e-38 -3.57125879304419
AAEL000502 112.935152741702 -2.96505799347014 0.379772831758183 -7.80745157504609 5.83558859514618e-15 1.9418642962478e-14 5.3600299383025e-16 -2.88436920671223
AAEL000509 848.551123967799 -2.46543974894935 0.135129346183319 -18.2450357275073 2.26588704140416e-74 5.9004662765416e-73 8.10900689550454e-76 -2.45441145912252
AAEL000550 429.134557099274 -1.61866727258015 0.161878523209838 -9.99927130841147 1.53522553950953e-23 7.50984227740095e-23 4.63112961981319e-25 -1.60016984826238
AAEL000569 504.135631691676 -1.0182041653664 0.154649770641151 -6.58393582573777 4.58154939418036e-11 1.23157441325222e-10 9.49969281554016e-13 -1.00241309183608
AAEL000575 696.991774289597 -1.7996379701321 0.256030182734295 -7.02900709171364 2.0800840793252e-12 6.01136931448904e-12 9.48371535416231e-14 -1.75432895760343
AAEL000584 341.131950761068 -2.216299698232 0.237873000668026 -9.31715533922681 1.19501190474667e-20 5.16081535010393e-20 5.40664817894097e-22 -2.17951797172372
AAEL000604 1783.19074684574 -4.05055656682955 0.162871621195314 -24.8696276067158 1.58619017831142e-136 1.65926338396184e-134 1.56969632750358e-137 -4.0386132525205
AAEL000629 216.822492189168 -1.16334668465694 0.215045479757279 -5.40977046329921 6.31055794307846e-08 1.4122310964589e-07 1.57536523738021e-09 -1.13192882847437
AAEL000645 189.524368355601 -2.09081514182949 0.226441795014079 -9.2333446734049 2.62310367139955e-20 1.11434105637831e-19 1.21896809785151e-21 -2.05709726653014
AAEL000659 313.35761129555 -2.32734893936757 0.181417726092405 -12.8286744051799 1.132858546924e-37 9.5423645944961e-37 5.39648400009043e-39 -2.30660733455747
AAEL000661 122.489358672438 -2.85276612817329 0.285231119553037 -10.0015949614601 1.49962014510749e-23 7.34154038238823e-23 8.9263193587016e-25 -2.80676604864512
AAEL000672 1556.72380974019 -3.36622584970817 0.155263899914628 -21.6806730447907 3.12279686818938e-104 1.62637918594765e-102 1.44533852811741e-105 -3.35337677129645
AAEL000673 415.406030002924 -1.17957705156501 0.153337354243615 -7.69269208656721 1.44070948033488e-14 4.69322714889069e-14 3.03341157872988e-16 -1.16368323402668
AAEL000674 718.912516020037 -2.05437760416304 0.162929091576835 -12.6090287761424 1.8829914265786e-36 1.51220026705351e-35 6.54747642665525e-38 -2.03683077703251
AAEL000685 589.01643558228 -1.76598134362924 0.145071355281186 -12.1731911872355 4.31861979239365e-34 3.14616593089916e-33 1.36535927193286e-35 -1.75147238845416
AAEL000697 171.995587497596 -3.3166090165175 0.265316812148337 -12.5005610826622 7.41262507909963e-36 5.77854256962423e-35 5.1669953831493e-37 -3.28060868679761
AAEL000698 272.104214468428 -3.60723252985892 0.276734320899435 -13.0350023738826 7.7364610827849e-39 6.76332479944317e-38 6.52085736910839e-40 -3.56978334320457
AAEL000699 322.210529589224 -2.50747745181052 0.20733695477002 -12.0937314556001 1.13989378915477e-33 8.16334703655075e-33 5.6609443203402e-35 -2.48127461257543
AAEL000707 649.860783515445 -1.29722059383308 0.12872563616686 -10.0774067424422 6.95371478328384e-24 3.46242942362127e-23 1.19614181757205e-25 -1.28567035748215
AAEL000708 433.715045743187 -1.84306907770868 0.160367628992595 -11.4927750025773 1.43429221897495e-30 9.1191181652127e-30 4.49971757101985e-32 -1.8255725173704
AAEL000730 1801.33123140758 -1.43249647291139 0.104766030168089 -13.6732915298314 1.46610386808184e-42 1.47562872051428e-41 2.69644292967107e-44 -1.42461880915561
AAEL000739 2146.44583964138 -4.35054856833465 0.348259435147307 -12.4922633222972 8.22791498612388e-36 6.40187231501399e-35 9.23563678923411e-37 -4.30281781214383
AAEL000747 453.385052480487 -1.38055538110514 0.174943793200272 -7.89142247261504 2.98761404855836e-15 1.00675683756348e-14 8.07258353129739e-17 -1.35945579382451
AAEL000750 709.588209464626 -1.06344115143128 0.123925479172631 -8.58129545700512 9.38105810644254e-18 3.57344444957206e-17 1.60887261657477e-19 -1.05319152536107
AAEL000753 295.618921989659 -1.48740635316177 0.189667971902645 -7.84215879065363 4.42865836805058e-15 1.48134325680708e-14 1.33879328284132e-16 -1.46214672419169
AAEL000755 132.098639780878 -2.35407562465829 0.263725950092031 -8.92621914467197 4.40816787041921e-19 1.76832404346315e-18 2.36427544571726e-20 -2.31040552631911
AAEL000769 125.31941915913 -2.78930741110295 0.588103394956038 -4.74288608946299 2.10694755636779e-06 4.25807977912572e-06 2.55691017203376e-07 -2.58247110818223
AAEL000776 3518.81578844651 -5.97459224372334 0.217450930358627 -27.4755883263863 3.43748096066073e-166 6.4725122273118e-164 6.33396616548512e-167 -5.95822598551055
AAEL000781 81.1189385277145 -1.10346324064689 0.296897722571388 -3.71664434166069 0.000201886323208102 0.000349044598070909 6.91870943090047e-06 -1.04517021724342
AAEL000782 204.627681780709 -1.09058474300643 0.208766967802953 -5.22393343393188 1.75161770095615e-07 3.81663682428384e-07 4.37876909228165e-09 -1.06141759660215
AAEL000800 1203.69625092788 -3.36916275588338 0.346505355193145 -9.72326316286044 2.39965489499448e-22 1.10911541766758e-21 2.46813373142829e-23 -3.30473327336286
AAEL000805 156.206403437962 -1.43160252454847 0.210307161747389 -6.80719816031772 9.95178141520429e-12 2.76875470717393e-11 3.07322518587444e-13 -1.40078759673163
AAEL000836 384.202578376208 -1.80365841086735 0.183525440249404 -9.82783862780138 8.54325859619698e-23 4.03398695828915e-22 3.41007257377364e-24 -1.78050985232178
AAEL000839 385.09951167821 -2.97226790243942 0.206991174964633 -14.3593943217496 9.30366667141154e-47 1.07018398864103e-45 6.30776045742154e-48 -2.94855581009832
AAEL000842 83.537412386636 -2.48628350041927 0.375997826835568 -6.6124943363212 3.77897579698382e-11 1.02144180166265e-10 2.86051397698262e-12 -2.39892587443617
AAEL000845 979.048078588347 -1.29545703014027 0.283563775153036 -4.56848562352906 4.9126075833205e-06 9.66490985569195e-06 1.56575839883543e-07 -1.23942242702603
AAEL000853 187.143919257374 -1.39313045172507 0.198908725927597 -7.00386795616084 2.48990794564031e-12 7.15687725380268e-12 6.59712167147974e-14 -1.36578671755603
AAEL000857 1455.85681214616 -2.46940838678078 0.149912401781151 -16.4723422308032 5.79812856711759e-61 1.02105461198492e-59 3.84986715824282e-62 -2.45526222378248
AAEL000859 2236.65376870488 -2.37405664214429 0.651136483999921 -3.64601999808165 0.00026633325840335 0.000455513240581135 3.60836594728551e-05 -2.0889276935799
AAEL000885 315.380045393736 -3.45286816191994 0.258509143712165 -13.3568511826588 1.08038494315453e-40 1.01402080669235e-39 7.21459091715827e-42 -3.41928171830471
AAEL000889 207.655809386201 -4.40567174071853 0.311243457798525 -14.1550661719303 1.73774100139848e-45 1.91260900324784e-44 6.14552660384861e-47 -4.3655972960733
AAEL000898 1195.54349442055 -1.82045961790964 0.377669604500025 -4.82024392807474 1.43382794968713e-06 2.9272093871928e-06 8.41930178535166e-08 -1.71999742358023
AAEL000900 203.210591078998 -3.10875386646687 0.298689343189447 -10.4079838713734 2.27999032368731e-25 1.19506644846291e-24 1.58281215663184e-26 -3.0604278969867
AAEL000904 484.757657736512 -1.65981418453655 0.24895845931276 -6.66703268134935 2.61026984870662e-11 7.10725087393109e-11 1.04854393327476e-12 -1.61656113729283
AAEL000918 566.121649699361 -2.13238327224705 0.154631538646016 -13.7900928291771 2.92383456052458e-43 3.00712699044204e-42 6.17976846802464e-45 -2.12026142226239
AAEL000923 5099.43472923212 -4.83688855521026 0.315616253783338 -15.3252200963346 5.18785240855327e-53 7.32342856150906e-52 4.19003225282921e-54 -4.79768852817205
AAEL000924 610.019720076214 -1.77803487032728 0.139912232986048 -12.7082159463826 5.32351158281414e-37 4.35524453623411e-36 1.98332699051183e-38 -1.7645586431346
AAEL000938 194.715402464403 -1.82341193459075 0.19283336083141 -9.45589459587814 3.20271454622447e-21 1.4156021426956e-20 1.02151574966073e-22 -1.79795103076303
AAEL000939 106.346662985433 -1.08768399164725 0.250961794356153 -4.33406206087155 1.46382878572038e-05 2.77979837213835e-05 4.26992426428212e-07 -1.04581535176499
AAEL000952 322.052807845965 -1.63233400619992 0.235840025536568 -6.92136121714767 4.47324241140365e-12 1.26731513595299e-11 1.63291246649076e-13 -1.59324491987434
AAEL000961 7754.12325188586 -5.50056542549989 0.563107661458689 -9.76823048589159 1.54120278560196e-22 7.19130037856745e-22 2.2566585292661e-23 -5.38200236775085
AAEL000970 535.861281091571 -1.98887821022233 0.173463264362353 -11.4657026519903 1.96160957285937e-30 1.24073072673002e-29 7.3854103853383e-32 -1.96866877283983
AAEL000978 1131.13384290969 -2.24834766653147 0.149948447562431 -14.9941376725183 8.01975043350506e-51 1.05883199089179e-49 2.22850902573193e-52 -2.23392356952084
AAEL000980 218.383579063065 -3.49511431563325 0.261548733910586 -13.3631475227409 9.92758509631682e-41 9.33208248800472e-40 5.97999902059599e-42 -3.46152696912217
AAEL000984 1095.04643998332 -2.37567273983132 0.116283638796102 -20.4299827940279 9.05338351276985e-93 3.68120800042492e-91 1.96802510740824e-94 -2.3672218332596
AAEL000996 663.975461762981 -1.15304705209764 0.138094466262233 -8.34969773450643 6.84378820291077e-17 2.49809495423278e-16 1.38850047211846e-18 -1.13991337990532
AAEL000999 1645.02391785788 -1.50726296312239 0.121797078267335 -12.3751980307283 3.56015119992359e-35 2.6830474467897e-34 1.01546106584749e-36 -1.49670449526866
AAEL001009 1249.64863622423 -3.3592786915495 0.166719664073915 -20.1492649964803 2.73139138750603e-90 1.05124211294611e-88 1.22835596664304e-91 -3.34484755801639
AAEL001016 343.473220134984 -1.64396405734426 0.201900718517522 -8.14243787449221 3.87397290690061e-16 1.36756718798836e-15 1.29220135958944e-17 -1.61555881350793
AAEL001029 617.567004449888 -1.54673929011935 0.189761481557478 -8.15096550377031 3.61030104446189e-16 1.27632797467271e-15 1.13807643364826e-17 -1.52144156364704
AAEL001032 1119.93331604613 -1.11427768046063 0.152705852165722 -7.2968891804577 2.9449715685849e-13 8.88646622976099e-13 7.2725368979439e-15 -1.09824849443983
AAEL001037 1411.98541875277 -1.81699041802843 0.117784589588616 -15.426384931803 1.08795990819704e-53 1.56469345668902e-52 2.88294438535788e-55 -1.80752398231439
AAEL001067 41.7028533827296 -3.88047621479782 0.84559336006105 -4.58905710247968 4.45252628225531e-06 8.7837635668154e-06 8.52232719071404e-07 -3.53192022992044
AAEL001074 230.397261069388 -4.05436064719632 0.301137792796609 -13.4634733473479 2.56566356534891e-41 2.47448040790428e-40 1.56357233947401e-42 -4.01401400271562
AAEL001080 219.743556929586 -1.04694539362293 0.175361587911641 -5.97020936050406 2.36949330417105e-09 5.77118976114419e-09 5.13926220497835e-11 -1.02667545820677
AAEL001086 238.710768839036 -2.63099775119362 0.210326816764885 -12.5090931896464 6.65799421581556e-36 5.19688719434736e-35 4.46552912842926e-37 -2.60475980234751
AAEL001099 892.775675050137 -1.04890265271094 0.164097112653328 -6.39196287948618 1.63769661699266e-10 4.25377098798242e-10 3.8153208753593e-12 -1.03087917744922
AAEL001124 482.957537022213 -1.24156313772284 0.156398319571297 -7.93846852783384 2.04692841797026e-15 6.95512407205387e-15 4.64649869827927e-17 -1.22461745531171
AAEL001126 2135.35949382718 -1.54769268819704 0.091106351084568 -16.9877584797619 1.01182622548707e-64 2.03472788955005e-63 2.29554463753041e-66 -1.54185568427542
AAEL001129 1603.6225563894 -1.42667067565239 0.15213555458818 -9.37762825734117 6.74733712615188e-21 2.93985970405742e-20 1.65465158281038e-22 -1.4103810993161
AAEL001140 49.0500040782464 -1.76182116708706 0.395470949992709 -4.45499515734227 8.38950884141374e-06 1.62287337932769e-05 4.48280428076725e-07 -1.65429751630197
AAEL001142 943.651043161424 -1.71811417353886 0.188404105112168 -9.11930327906587 7.56088232543254e-20 3.14753873404656e-19 2.68334670067672e-21 -1.69343531471736
AAEL001162 69.5591560950506 -1.24221638997766 0.351440172323118 -3.5346454042697 0.000408322709977125 0.000685428836567004 1.71614740853076e-05 -1.15841055361175
AAEL001163 265.564741586159 -1.94511581844672 0.458919415526207 -4.2384692227859 2.25049027163345e-05 4.21674072788147e-05 1.67095421564553e-06 -1.80057438450605
AAEL001169 1480.2798382076 -1.99419386912427 0.110951145101741 -17.9736213384334 3.13561787407404e-72 7.76858849408749e-71 5.71024077634761e-74 -1.98594703064517
AAEL001171 1047.26946910503 -1.68907324863855 0.13589314483306 -12.4294220338599 1.80937793893038e-35 1.38579327875901e-34 5.89629769388814e-37 -1.67622436881745
AAEL001175 454.768228602873 -2.11499566291438 0.16885590939712 -12.5254465210352 5.41855359149954e-36 4.25386000040814e-35 2.72265197849935e-37 -2.0963944925916
AAEL001187 1004.4274518339 -1.68772750520084 0.156593783706174 -10.7777426744322 4.38514837281117e-27 2.46757843378556e-26 1.44940431915436e-28 -1.67021625339741
AAEL001204 1706.19319340387 -1.69872004993648 0.111292218801452 -15.2636012493113 1.3366330410184e-52 1.86109804198227e-51 2.54915083027644e-54 -1.69018550234099
AAEL001216 6203.14507482065 -1.85083805675872 0.0825283532850728 -22.4266931676861 2.16114978123175e-111 1.32916141570328e-109 6.5840677547174e-113 -1.84602888320861
AAEL001218 4472.04167733782 -1.10094214073234 0.0986512414810065 -11.1599420767989 6.40332801928005e-29 3.85301532094241e-28 1.0253663538187e-30 -1.09343789961471
AAEL001223 332.85475596888 -1.4886815803672 0.166971580973355 -8.91577819224675 4.84402282704957e-19 1.93998675982525e-18 1.32289149135182e-20 -1.4691419272722
AAEL001238 1170.95328700717 -2.54237315887147 0.144075688231214 -17.6460941473446 1.09041700173757e-69 2.56153813517583e-68 3.11887799754939e-71 -2.52980775746961
AAEL001245 486.826012535661 -1.04220030487021 0.160044468878911 -6.51194203817647 7.41853471730374e-11 1.97081498600131e-10 1.51502562054801e-12 -1.02511150334932
AAEL001249 214.11074125258 -2.43991836541902 0.224799139741517 -10.8537709184499 1.91363846697803e-27 1.09597665874329e-26 7.75122298469427e-29 -2.40880842062315
AAEL001257 380.301081158246 -1.20753482144449 0.180312230079317 -6.69691024792556 2.12872269603758e-11 5.8246002854469e-11 5.06657394503638e-13 -1.18515175726774
AAEL001260 197.146586044223 -1.30303330950106 0.21612662080899 -6.02902735731321 1.64949367355475e-09 4.05140539246168e-09 4.50493155080578e-11 -1.27056711351381
AAEL001277 1402.81881845235 -1.0298278757807 0.104878069814667 -9.81928707880047 9.29988956113146e-23 4.37854730380604e-22 1.65802660591106e-24 -1.02251664724485
AAEL001289 312.744200809211 -1.07302896940444 0.311868483905733 -3.44064573619687 0.000580327816091776 0.000958131949433056 2.08615305291047e-05 -1.00880438665895
AAEL001315 884.8425403873 -3.03671059926985 0.172341681308021 -17.6202911345772 1.72116905729286e-69 4.00482663349948e-68 8.54813464316795e-71 -3.02036322206663
AAEL001320 83.9850374986012 -2.52145960132081 0.446932227911283 -5.64170458931712 1.68374809555241e-08 3.89406518168292e-08 1.3202159583044e-09 -2.39890925891152
AAEL001321 788.658001335614 -1.73138306302428 0.127181267348156 -13.6135069191019 3.32879324585705e-42 3.30690751104257e-41 8.71812706856385e-44 -1.7201942064689
