baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
AAEL000269 5550.72315964531 -1.57143767708972 0.215304852110358 -7.2986635539651 2.9064006277161e-13 1.15129794865404e-12 1.25333493253596e-14 -1.53871707376733
AAEL000276 1605.93509030431 -2.01498979397794 0.132591557213292 -15.1969690704858 3.70365041758625e-52 1.11779696888865e-50 2.13533251919237e-53 -2.00321955160184
AAEL000287 115.088846907668 -1.47908148036635 0.296612482875796 -4.98657867000729 6.14578881619504e-07 1.49041551624428e-06 3.11114226896614e-08 -1.41758051371849
AAEL000292 129.459064095582 -1.3017965750904 0.272786327488662 -4.77222076001778 1.82205629480748e-06 4.23942466831491e-06 7.79678543209918e-08 -1.25028256618663
AAEL000299 159.357475628802 -1.67707031944159 0.215798215681401 -7.77147444961998 7.75777290688139e-15 3.39094928853891e-14 3.5323546431915e-16 -1.64478430620109
AAEL000322 200.580136427305 -1.37504499263638 0.214726502194014 -6.40370414730629 1.5165184513521e-10 4.91646749087958e-10 5.79637271506466e-12 -1.3428058708934
AAEL000327 188.094877533887 -1.44576443996696 0.253905469311876 -5.69410514820815 1.2402063967263e-08 3.47192055761984e-08 5.6009487476325e-10 -1.40064451374908
AAEL000335 1786.40348619333 -5.55661464412992 0.230217253914232 -24.1363952946813 1.0375700825128e-128 4.69722798783293e-126 2.78830118364673e-129 -5.53800823208817
AAEL000337 137.640046570051 -1.70688320765384 0.267941017498098 -6.37036920883514 1.88573694233584e-10 6.06690392920027e-10 1.05917268950762e-11 -1.6570752727683
AAEL000343 1059.93697414534 -1.37710244985826 0.168200771574299 -8.18725405935461 2.67253622476061e-16 1.28614537528723e-15 9.3598860130784e-18 -1.35721617341061
AAEL000370 1013.24132887797 -1.44891773315869 0.17630162964001 -8.21840238299119 2.06232006053601e-16 9.98166059081881e-16 7.93170336476247e-18 -1.42702144462625
AAEL000379 49.7711118354939 -4.10554634868611 0.667960300211204 -6.14639275326388 7.92648729392672e-10 2.43933364743421e-09 1.21717341567665e-10 -3.90540207164868
AAEL000386 1057.03372147035 -1.01621621671365 0.155635058183542 -6.52948139432191 6.59978091190613e-11 2.20038986952452e-10 1.84343430703491e-12 -1.00024402340594
AAEL000388 3741.50837735217 -1.6341064562925 0.137591438894531 -11.8765125898938 1.5677243678998e-32 1.83664270679278e-31 5.11292388617535e-34 -1.62013389027801
AAEL000396 309.195554126866 -1.77707476520693 0.199574842791204 -8.90430246795241 5.37227831163903e-19 3.03471478958718e-18 2.34776194724985e-20 -1.74952738887701
AAEL000397 72.4949062140027 -2.86316663440486 0.358253799379494 -7.99200633563119 1.327602143031e-15 6.07533746031081e-15 1.31454426689146e-16 -2.79009709094584
AAEL000403 171.760965843933 -2.28845623975214 0.219021681516812 -10.4485374411505 1.48802185088935e-25 1.21378153036509e-24 7.6106459816382e-27 -2.25807894517582
AAEL000406 127.82791314901 -1.23554426794712 0.222095996852578 -5.56310913054075 2.65010044146682e-08 7.20100175692034e-08 1.03418296423463e-09 -1.20160201680778
AAEL000408 146.003121587778 -1.06622759018859 0.269037537209673 -3.96311831147054 7.39770968068137e-05 0.000149249352080721 2.60112354143034e-06 -1.01841606045801
AAEL000411 173.765135457585 -2.21115943688778 0.246064158681161 -8.98610934944368 2.56137130867357e-19 1.47514505718974e-18 1.63796476898196e-20 -2.17205167859897
AAEL000416 741.841907345414 -2.00908831469254 0.211620556106835 -9.49382400109686 2.22710912579481e-21 1.44699309475013e-20 1.26409673037013e-22 -1.97915340514639
AAEL000421 368.077256523637 -1.59679885070377 0.217798611521765 -7.33153824786525 2.27525867179506e-13 9.07526083186727e-13 8.78230017580865e-15 -1.56435175578873
AAEL000422 645.634130317316 -2.44372854740326 0.180405048429975 -13.545788040138 8.39085549520271e-42 1.48343771627879e-40 7.37519538742084e-43 -2.42359427604882
AAEL000424 530.340424887335 -2.4691476711239 0.20676388232683 -11.9418712946246 7.15940980275678e-33 8.51338448965713e-32 3.92357993439196e-34 -2.44256598175011
AAEL000427 714.423237957653 -1.1878014644432 0.148419887608011 -8.00298048722609 1.21443190992018e-15 5.58163121470204e-15 3.85617733690772e-17 -1.17267057881634
AAEL000428 522.097191869356 -1.70732000054973 0.396683492043451 -4.30398550681994 1.67752642384518e-05 3.59012746052026e-05 1.10903559434456e-06 -1.5972617532715
AAEL000429 225.697883572297 -1.29416287848348 0.212001204287272 -6.10450720237338 1.03118341261396e-09 3.14043638857924e-09 3.93875593321311e-11 -1.26293137251048
AAEL000436 859.594610380442 -2.47934392100227 0.167653998103516 -14.7884568757581 1.73895004182271e-49 4.58272988152697e-48 1.12118756637778e-50 -2.46204681773019
AAEL000439 140.307768954258 -1.42894279447403 0.26706138093366 -5.35061561307881 8.76555313569918e-08 2.28390856214024e-07 4.10943485347559e-09 -1.37905156662401
AAEL000442 7012.85191773807 -5.47789735518368 0.319653660974373 -17.1369767469137 7.86343598519748e-66 4.01923042533723e-64 1.33148499826508e-66 -5.44116418951876
AAEL000461 715.577720169586 -1.1963168236343 0.179894102263123 -6.65011697762331 2.92860167486961e-11 1.00088850985838e-10 1.02240246780626e-12 -1.17400719171586
AAEL000476 64.6628383577495 -2.23444608487873 0.352831688855097 -6.33289513232011 2.40603103888865e-10 7.68232983600821e-10 1.91464961396695e-11 -2.15398220186299
AAEL000498 37.3677090399457 -1.63307444781558 0.459731022337046 -3.55223895814957 0.000381967807977901 0.000717732572476708 2.7035796050648e-05 -1.48637428692022
AAEL000500 538.817778757009 -4.14154497441616 0.305140442205977 -13.5725862638048 5.82305419311749e-42 1.03669992910052e-40 7.01417994657531e-43 -4.10026560006003
AAEL000502 46.2753111918371 -1.99036179125609 0.450000206227085 -4.42302417579713 9.73288455770306e-06 2.12897402335538e-05 7.93657569999783e-07 -1.85342425723122
AAEL000507 11.192470927168 -5.74579182750276 1.47156416320146 -3.90454726418622 9.44019421853712e-05 0.000188536161831064 3.71253863815544e-05 -4.96564700543273
AAEL000509 506.002704232476 -2.11903326942662 0.155090547040602 -13.6632006905738 1.68415355375191e-42 3.13485028595584e-41 8.57014583592559e-44 -2.10331574467605
AAEL000550 307.249414193602 -1.58907382195389 0.183596224560389 -8.65526415784876 4.91771363704358e-18 2.61919907828422e-17 2.02315600952927e-19 -1.56557583825753
AAEL000575 583.70191624176 -2.0582917542411 0.243181163126841 -8.46402627479629 2.58301590740942e-17 1.3234563315409e-16 1.5401589988523e-18 -2.01898271074892
AAEL000582 17.129407980734 -2.73255879702376 0.671788286240114 -4.06758922862057 4.75020215874093e-05 9.75714897066563e-05 5.67245057246308e-06 -2.46330619577868
AAEL000584 426.513161605066 -3.12401228463382 0.243689668913251 -12.8196336700097 1.27300539787413e-37 1.88072452487791e-36 9.06918038402394e-39 -3.09197986481462
AAEL000600 104.737927348076 -3.00004167043538 0.407120063597746 -7.36893594465432 1.71995271963881e-13 6.91253033422372e-13 2.24622454881535e-14 -2.90715034558025
AAEL000604 977.274966951514 -3.6152406973885 0.179666135145116 -20.1219929090615 4.73650535798696e-90 6.00399419178427e-88 7.7285065014912e-91 -3.59942943916627
AAEL000637 14.859331355735 -5.25692761422759 1.42104696788568 -3.69933417615969 0.000216165821909939 0.000416115103801122 4.35220769384855e-05 -4.48754114498881
AAEL000645 123.43739880529 -1.89737362802338 0.302429309729073 -6.27377561296264 3.52396268447457e-10 1.1139588775162e-09 2.09474902769368e-11 -1.8350930050176
AAEL000659 240.356957268819 -2.42079577623362 0.255967727439718 -9.45742574834452 3.1561744544061e-21 2.03187746998739e-20 2.42807428343848e-22 -2.37996097419308
AAEL000661 144.264993853197 -3.6216901068969 0.285421950136355 -12.6888983316339 6.81374522954905e-37 9.74842376182435e-36 3.98940681472827e-38 -3.58231289243284
AAEL000672 1275.22125542811 -3.5553817518247 0.178178237054554 -19.9540741372142 1.38158336926669e-88 1.65216516875704e-86 2.76651118447713e-89 -3.53969524539933
AAEL000674 501.906155193459 -1.98029059153706 0.207972070641557 -9.52190640516398 1.70030743030871e-21 1.11041200343087e-20 9.43125223385442e-23 -1.9511332457574
AAEL000682 1247.43024210707 -1.4216071066478 0.172679009638621 -8.23265728488315 1.83105493779605e-16 8.8894877026054e-16 6.64740280753125e-18 -1.40058548154301
AAEL000685 358.173178844942 -1.42076040290967 0.167392416846152 -8.48760314044261 2.10942501486881e-17 1.08607114088046e-16 6.47709348079259e-19 -1.40111102828828
AAEL000692 146.266770351366 -1.40280095735894 0.243092789069135 -5.7706399384804 7.89710527041156e-09 2.23995762827785e-08 3.30499238012582e-10 -1.36138765105048
AAEL000697 90.2532544175931 -2.7901184905109 0.315680898770904 -8.83841404840825 9.70868868729925e-19 5.39532388427029e-18 9.68285523465727e-20 -2.73253803156767
AAEL000698 189.244448807806 -3.53358849259122 0.326454143661731 -10.8241496124267 2.64523191783556e-27 2.36967913713665e-26 3.96691495293609e-28 -3.48047849834047
AAEL000699 198.98323002609 -2.22290643460737 0.218477864020313 -10.1745155948645 2.57678870857099e-24 1.95355105680897e-23 1.73504722209532e-25 -2.19216492298221
AAEL000707 553.128241449641 -1.60690857744688 0.142664140915638 -11.2635772881224 1.9853253669023e-29 1.98626553676824e-28 5.96811672290394e-31 -1.59268179959461
AAEL000708 253.514879790291 -1.4275517193472 0.230286846796191 -6.19901544186158 5.68174578535196e-10 1.77131848438567e-09 2.20475141445859e-11 -1.39022671491411
AAEL000721 101.084963095095 -2.50225927207094 0.273945790405384 -9.13414025588095 6.59285276116385e-20 3.92720872182862e-19 4.95793549299759e-21 -2.45651584093691
AAEL000723 55.502648232751 -1.27538581886051 0.365196850189362 -3.49232425799729 0.000478836576174158 0.000889859615831055 2.47156746691679e-05 -1.18392729054989
AAEL000730 1261.19048950033 -1.35479610857701 0.123089537718715 -11.0065902731148 3.55193150679514e-28 3.33019850444787e-27 1.0676522220091e-29 -1.34406111888331
AAEL000739 1369.74203152477 -4.15659773931138 0.36242938616188 -11.4687105903019 1.89461231547192e-30 1.9831631470621e-29 2.94694154439174e-31 -4.09788381642841
AAEL000747 461.937916601095 -2.01547652402904 0.195218926306342 -10.3241860928295 5.47814243296417e-25 4.33734750032816e-24 3.07963112475541e-26 -1.9899513152341
AAEL000753 190.701727027552 -1.24590289867827 0.196482684098035 -6.34103154890037 2.28231792908146e-10 7.30203484831817e-10 8.31010524625507e-12 -1.21921152580631
AAEL000755 76.2286110014943 -1.96266190360697 0.359171865162145 -5.46440880808119 4.64452065059853e-08 1.24128070349962e-07 3.57408862635167e-09 -1.87526096563115
AAEL000769 162.898065436302 -3.72900734939272 0.580203205850475 -6.42707126019177 1.30085849197676e-10 4.24117341674316e-10 2.26096775274552e-11 -3.56392127117123
AAEL000776 2241.99993045655 -5.78381760638619 0.276007485763821 -20.9552925362879 1.6789428634673e-97 3.04032567675878e-95 4.6694185866678e-98 -5.75811514761077
AAEL000782 169.288002382185 -1.38258781100464 0.256287017936072 -5.39468531078508 6.86437506039799e-08 1.80599456757171e-07 2.95821428953002e-09 -1.33663447694223
AAEL000800 817.875565563563 -3.26742055677691 0.380427480170323 -8.58881318277543 8.78722616666962e-18 4.61420376506645e-17 1.01492936787537e-18 -3.19398498530571
AAEL000805 142.945687219848 -1.8731086549551 0.218650294121327 -8.56668710409204 1.06504779392606e-17 5.57183072051454e-17 4.98522374647242e-19 -1.84065232987224
AAEL000823 27586.971312273 -1.18362855813156 0.232676510737995 -5.08701352954523 3.63745894441246e-07 9.01083243685212e-07 1.29078706124633e-08 -1.14834119778935
AAEL000832 981.503930402558 -1.21474857675373 0.158089435808706 -7.6839326457185 1.54277799217161e-14 6.63148654756437e-14 4.04746507103878e-16 -1.19751315452015
AAEL000836 216.196578062906 -1.30551621552464 0.215497228354858 -6.05815780319392 1.37689287895966e-09 4.15361592900823e-09 5.38997222645974e-11 -1.27317354334014
AAEL000839 256.682077579088 -2.83006160894827 0.238989174401355 -11.8417983410224 2.37309209812646e-32 2.76228791881093e-31 1.79966115958512e-33 -2.79739772735635
AAEL000842 43.0518647811548 -1.88535989247386 0.420811426593914 -4.48029633542544 7.45394765033289e-06 1.64696253121178e-05 5.85479791808405e-07 -1.76424704007014
AAEL000853 136.185958951025 -1.39491155127142 0.235284925335643 -5.92860570766072 3.05517710039154e-09 8.93778558148237e-09 1.26026869213074e-10 -1.35630493962585
AAEL000857 912.047643060396 -2.20935870544285 0.159590960371088 -13.8438837657569 1.38515752454626e-43 2.71799640575053e-42 1.11137155398703e-44 -2.19292197435459
AAEL000875 350.866761625718 -1.03927049157743 0.161178194240801 -6.44795964164203 1.13365941311463e-10 3.71324721463594e-10 3.04857702535711e-12 -1.02206084438939
AAEL000885 96.6947913827869 -2.00793204165217 0.274226784599307 -7.32215871832545 2.44013294835988e-13 9.71760139912342e-13 1.46394619600918e-14 -1.95775735408146
AAEL000889 138.862593802143 -4.27770855423217 0.326106203888989 -13.1175319672494 2.61306974005829e-39 4.14559099186219e-38 1.13206940002704e-40 -4.2325310619449
AAEL000900 129.417771900654 -2.89029583965749 0.309358590649247 -9.34286593946419 9.37611345099453e-21 5.87501799826034e-20 1.03003143805559e-21 -2.83601328377538
AAEL000904 294.205148663139 -1.30320933867503 0.235421651268287 -5.53563927384867 3.10095205028996e-08 8.38474150799393e-08 1.26715964043177e-09 -1.26468020072757
AAEL000918 388.333800407743 -2.0283860241311 0.175270681479857 -11.5728769181754 5.65539680102605e-31 6.09590219811278e-30 3.49003003161442e-32 -2.00791252712224
AAEL000922 389.279911414449 -1.30646622028804 0.173543755027281 -7.528166139327 5.14578927227539e-14 2.14495313434275e-13 1.6475329616336e-15 -1.28539032763701
AAEL000923 3430.02652754246 -4.72679706827972 0.339266085758334 -13.9324184370339 4.0249225363326e-44 8.21576780524187e-43 7.41318576286541e-45 -4.68087137351298
AAEL000924 525.982828833588 -2.08777471472437 0.178969804054072 -11.6655137762435 1.91245107153762e-31 2.11907602996598e-30 1.08900201933067e-32 -2.06662540770126
AAEL000938 145.872018330424 -1.87771577183379 0.215833659359098 -8.6998282724276 3.32386782560318e-18 1.78807934911462e-17 1.69088226314169e-19 -1.8461566353735
AAEL000949 575.509272183615 -1.1605630707148 0.154384465014848 -7.5173565591796 5.58948286693783e-14 2.32455002694567e-13 1.49363187025566e-15 -1.14426699270578
AAEL000950 2141.22224996308 -1.50420514115056 0.115508372297973 -13.0224771696221 9.1164669258955e-39 1.40755584351585e-37 3.11265325196387e-40 -1.49494783301481
AAEL000951 10688.6257743987 -1.48913306381728 0.176778791922837 -8.42370879232661 3.64750189280342e-17 1.85165134133665e-16 1.33287903140946e-18 -1.4670443319454
AAEL000952 320.659107646367 -2.20566367049518 0.183733065245223 -12.0047181902253 3.35605107179352e-33 4.05928467424186e-32 1.62645398392854e-34 -2.18389850234937
AAEL000961 5777.81931992433 -5.54009231308792 0.400763300387641 -13.8238514048797 1.83010293056335e-43 3.57448147115885e-42 3.59470507222103e-44 -5.48103197513479
AAEL000970 434.139133044216 -2.18180422260945 0.187272671267674 -11.6504143815567 2.2834574263871e-31 2.51915633915429e-30 1.75426027108932e-32 -2.15903732118331
AAEL000978 707.831134092372 -1.98075757329446 0.162544718018325 -12.1859239564533 3.69442373261657e-34 4.65512079867273e-33 1.50823994735884e-35 -1.96332414481146
AAEL000980 132.5198806302 -3.21123322398645 0.315038675186528 -10.193139690183 2.12779077551312e-24 1.61935109336103e-23 2.19414624522463e-25 -3.1587186840392
AAEL000984 833.318135109031 -2.45140109159968 0.140226547216332 -17.4817189773476 1.97455739704703e-68 1.1173879270075e-66 1.47840511084831e-69 -2.43934312714339
AAEL000987 47937.4315360901 -1.14174622434903 0.119193941971829 -9.57889474465802 9.80889636698388e-22 6.50982043706218e-21 1.85250613810995e-23 -1.13415585860023
AAEL000996 610.979851703178 -1.62398792397358 0.148240821710111 -10.9550655834149 6.28328389553238e-28 5.83066666616167e-27 2.14002580414808e-29 -1.6086311160123
AAEL000999 1394.8444869821 -1.7988294820486 0.133771566845879 -13.4470240908597 3.2051386558939e-41 5.53519585859823e-40 1.39277929513004e-42 -1.78615785835213
AAEL001009 996.880261857618 -3.50524329964823 0.176075205446654 -19.9076485002894 3.49331413393591e-88 4.02556817834287e-86 6.64775665435588e-89 -3.48964855980688
AAEL001016 195.804568963873 -1.15515002648917 0.210056898474772 -5.49922442384298 3.81465371057242e-08 1.02576475255019e-07 1.33719947802495e-09 -1.1251240590869
AAEL001029 564.342546717467 -1.9744989272613 0.206365926877315 -9.56795027715573 1.09046064035741e-21 7.20681912261237e-21 6.66263228942471e-23 -1.94580164055603
AAEL001032 1327.96134106269 -2.05678010492183 0.145950328730993 -14.0923293753779 4.2336311350402e-45 9.01941315424699e-44 1.9273420620134e-46 -2.04263857103462
AAEL001037 984.082955254216 -1.73700374740491 0.15012915120318 -11.5700630655941 5.84396996270692e-31 6.28313513547693e-30 2.69755109874163e-32 -1.72137064467755
AAEL001044 1792.23291509159 -1.25642211857857 0.123038399676536 -10.21162597922 1.75892238949835e-24 1.34475875809898e-23 4.90491927910701e-26 -1.24583381527497
AAEL001047 2049.96061216212 -1.55137223615557 0.241466255440893 -6.42479932992261 1.32043589205777e-10 4.29919714984744e-10 6.04620581046477e-12 -1.51030143165267
AAEL001052 869.542685501904 -1.08911139596609 0.148876100591506 -7.31555563074864 2.56318562559499e-13 1.01852479592609e-12 6.39352499283821e-15 -1.07414707083977
AAEL001074 118.623858653996 -3.5210360315361 0.317833669386526 -11.0782348463343 1.59995701117675e-28 1.52603875648431e-27 1.33070110819031e-29 -3.47115169982145
AAEL001080 203.331857713517 -1.53689803523783 0.1902251410735 -8.07936336156529 6.51057646885567e-16 3.04644028494701e-15 2.87293396478242e-17 -1.51157727712736
AAEL001086 156.946466363279 -2.46153340143708 0.29055034943845 -8.47196847704541 2.412804391154e-17 1.23925074806597e-16 1.87488834387363e-18 -2.409350234592
AAEL001087 742.951131978477 -1.64435186004924 0.418451189831082 -3.92961449270349 8.50821579384377e-05 0.000170757035153204 5.56379881180932e-06 -1.52292572597898
AAEL001099 873.618690533116 -1.64625309870257 0.147808690932985 -11.1377286972183 8.21887032374069e-29 7.95893049837563e-28 3.11183817545822e-30 -1.63102161585205
AAEL001124 368.156102803792 -1.33574072263218 0.168337102015852 -7.93491575319143 2.10638257025506e-15 9.48508186875777e-15 7.67806207012614e-17 -1.31591358170603
AAEL001126 1547.66677714508 -1.54017939483274 0.115314574388043 -13.3563290070335 1.08798848066562e-40 1.83395505065391e-39 3.38428956600552e-42 -1.53074929504707
AAEL001129 1188.68279282575 -1.46497468308571 0.160451443474871 -9.13033034392829 6.82905907506023e-20 4.06218455351776e-19 3.60444503095319e-21 -1.43920930567883
AAEL001140 95.9290573210167 -3.42284187355467 0.314139524637405 -10.8959287358236 1.20530514037797e-27 1.10154635612337e-26 8.60649058206279e-29 -3.37327158342132
AAEL001169 990.91874333984 -1.84136068711893 0.129056954380405 -14.2678145161506 3.47292693544187e-46 7.81932892249754e-45 1.5930636591076e-47 -1.82986472600237
AAEL001171 715.6109582864 -1.57053964620256 0.158463093612566 -9.91107525669325 3.72614157694504e-23 2.67303738706029e-22 1.10434428792616e-24 -1.55308343213443
AAEL001175 368.350049460401 -2.30165787312172 0.206741826182912 -11.1330054281583 8.6663325036739e-29 8.37305112931177e-28 5.77002659587485e-30 -2.27448061072276
AAEL001187 720.555347299284 -1.66225134530223 0.169616005621052 -9.80008542953164 1.12490466319612e-22 7.85635895904905e-22 4.15395128565825e-24 -1.64217217172413
AAEL001204 1154.78498788653 -1.56230482628689 0.134590584573186 -11.6078314931261 3.76031168836956e-31 4.08796835006625e-30 1.55403882822023e-32 -1.54958103726646
AAEL001211 433.332099939809 -1.19142993652661 0.18948041537345 -6.28787906221549 3.21832462709926e-10 1.02014210985522e-09 1.08419526526246e-11 -1.16662137696697
AAEL001216 4282.13854132595 -1.75536621964484 0.11759528214495 -14.9271823463219 2.19340337149906e-50 5.96643372041246e-49 1.05516747000069e-51 -1.74558349441289
AAEL001223 247.42364213984 -1.53072200153686 0.188337584714126 -8.12754397302221 4.38075730047932e-16 2.0689448413143e-15 1.89125317978874e-17 -1.50587050681689
AAEL001238 675.886052401995 -2.13999892018243 0.180648587952418 -11.846197883075 2.25177609136293e-32 2.62831618177868e-31 8.65879660667567e-34 -2.11862300420707
AAEL001245 409.624063652988 -1.34363964311205 0.185060147928301 -7.26055640911204 3.85501237322084e-13 1.51522904939372e-12 1.29653325745273e-14 -1.31942270100648
AAEL001249 119.997529954269 -1.98604394382249 0.290981543669869 -6.82532616596378 8.77257702767486e-12 3.11487917094696e-11 6.63106503357489e-13 -1.92914413368927
AAEL001260 138.505854295484 -1.23663239935541 0.261273104038144 -4.73310256678725 2.21113683475615e-06 5.11186768509374e-06 9.3091273780032e-08 -1.18965238874292
AAEL001289 238.726540661502 -1.18081001750498 0.338632528055483 -3.48699525200815 0.00048848002953396 0.000906319211705574 2.27832846880383e-05 -1.10314649196567
AAEL001315 439.319556808163 -2.3996358652562 0.179471916252876 -13.3705368246869 8.98897508722874e-41 1.52331882627957e-39 4.85662488933771e-42 -2.37960586487576
AAEL001321 709.104656801414 -2.11916263169515 0.150567091211802 -14.0745405562371 5.44576587050452e-45 1.15242951877321e-43 2.88139071507197e-46 -2.10286667396101
