baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
AAEL000474 227.312315019133 3.14933930779493 0.288805120552446 10.9047211551189 1.09428256329474e-27 3.47405610586418e-26 9.128084564451e-29 3.10534920431898
AAEL000511 204.535687814336 1.07546495863462 0.284159384381237 3.78472441083185 0.000153879001602958 0.000454891937130885 1.03312140413578e-05 1.02087011567742
AAEL000519 92.6489223020837 3.5701630375091 0.451874188227847 7.90078993338945 2.77141385194161e-15 3.05187888843423e-14 7.35345338718343e-16 3.46913841330871
AAEL000523 290.758988394292 1.21901317911644 0.264908768661456 4.60163393335723 4.19189469305356e-06 1.60689296567053e-05 2.90871781016946e-07 1.17003731213209
AAEL000530 58.1849822251774 1.52795784121036 0.395200082907624 3.86628927293902 0.000110503858747146 0.000335084702223969 1.21003560933778e-05 1.41678119134589
AAEL000536 159.390501597283 1.13528056255935 0.214494309685259 5.2928236848111 1.20442029996674e-07 5.78325226094248e-07 7.02215844452175e-09 1.10351281418543
AAEL000543 77.8292649864174 3.0121632070499 0.358985733498986 8.39076020567933 4.83008622545832e-17 6.37091041693878e-16 8.74745416633962e-18 2.94153186326403
AAEL000544 89.9480634257483 1.70321390238976 0.316944942627539 5.37384786224942 7.70738956229592e-08 3.81914110440541e-07 8.73765060526624e-09 1.63255825239036
AAEL000556 1105.18083332031 1.48712261082357 0.389303333751356 3.81995858215121 0.000133474085127577 0.000398818561744151 1.38440301657496e-05 1.38115507878577
AAEL000558 216.827090924165 1.2411697009038 0.280085970981568 4.43138832178598 9.36283013828205e-06 3.40018568179716e-05 7.34342366486725e-07 1.18627478636004
AAEL000568 1077.98309277304 1.24049465500717 0.181802002985875 6.82332776665584 8.8955377026851e-12 7.04618669920053e-11 3.92892087571961e-13 1.21727370395717
AAEL000574 609.954800530515 1.04139508263329 0.168002259643105 6.19869687970611 5.69325575069991e-10 3.61491456894175e-09 2.75845774841729e-11 1.02235827728768
AAEL000593 230.266780004875 1.51506089368359 0.21390885738529 7.08274034185824 1.41331346469656e-12 1.20505163057734e-11 9.4031620586427e-14 1.48264078692096
AAEL000596 1215.96519229215 2.15589774165206 0.219733457467838 9.81142228632894 1.00541320147434e-22 2.25171057898671e-21 1.01291882998456e-23 2.1239894771954
AAEL000597 570.517911784062 1.57599306547347 0.260773624778009 6.04352938996451 1.50778894603071e-09 9.17821348738834e-09 1.09259622157989e-10 1.52801133269324
AAEL000609 170.191013298427 2.3593842821519 0.374390080267685 6.3019412278898 2.93940634462946e-10 1.93001614608591e-09 5.10420077822595e-11 2.2705085816108
AAEL000630 28.0071250174479 2.29180682843337 0.591115715899206 3.87708661230072 0.000105714733047383 0.00032134371489346 2.28922618025724e-05 2.06222722348241
AAEL000636 274.578862359789 2.35616625181159 0.367550323847822 6.41045891932643 1.45082245068371e-10 9.96459585374651e-10 2.55087483575806e-11 2.27052688612076
AAEL000642 289.734961351129 2.65861681590613 0.225263762694426 11.8022392243913 3.80061302703139e-32 1.6202827751312e-30 5.00757861045674e-33 2.62867814907789
AAEL000652 44.102017200702 2.72036704301882 0.487435906249601 5.58097384320679 2.39175614868884e-08 1.27380636613258e-07 5.33790274882141e-09 2.57831233142441
AAEL000671 83.6805295473985 1.63278149729185 0.320445801354296 5.09534370677116 3.48109109825276e-07 1.57639546433396e-06 3.45619082006789e-08 1.56038858522803
AAEL000689 58.5217206033865 2.32373239750918 0.44863877592949 5.17951751427386 2.22460526831696e-07 1.03609493124852e-06 4.15302612435362e-08 2.19386194068638
AAEL000690 97.8340197292166 2.88724399210396 0.430876546834392 6.70086133328969 2.07194587805869e-11 1.57533872269978e-10 3.47518445512548e-12 2.78216778281369
