baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
AAEL000304 767.268805277144 1.59259544510738 0.187167107349188 8.50894939641375 1.75516412574823e-17 9.07729924846369e-17 6.14096363483427e-19 1.56875877027711
AAEL000308 37.534918934804 4.97067416190676 0.656820790666911 7.56777835375723 3.79661039995506e-14 1.59621338075722e-13 1.75343135642247e-15 4.8116545742037
AAEL000312 32.6739934382498 3.85090171698548 0.735038196051314 5.23904980404127 1.61405479256318e-07 4.11665161982512e-07 2.7804551173132e-08 3.59720134200138
AAEL000314 585.610276091866 1.63469565813799 0.17229482207932 9.48778168960536 2.36002925449777e-21 1.53256817776709e-20 9.23389034809334e-23 1.61456697225356
AAEL000316 97.657709003597 1.8702490099381 0.45054857346119 4.1510485663522 3.30955521774224e-05 6.88978846117599e-05 2.55888425770272e-06 1.73317658020585
AAEL000328 4783.49048751252 3.11475731317544 0.327045474109538 9.52392728153825 1.66755197492512e-21 1.08958189866757e-20 1.80597464773119e-22 3.05824510670816
AAEL000334 65.7352791166877 3.09837565109161 0.574728035734066 5.39102924939835 7.0055269658964e-08 1.84045719833581e-07 1.0646875712266e-08 2.91884098917975
AAEL000336 230.421635929275 2.92812043724339 0.36150706508274 8.09975992190697 5.50677515017211e-16 2.58820473873125e-15 6.08971286082969e-17 2.85629169179986
AAEL000340 148.223121908681 5.33802504159607 0.438183961452215 12.1821552388749 3.8692011719254e-34 4.86567401342524e-33 1.75170706456033e-35 5.27198354076408
AAEL000341 73.0518255639891 2.69095622994433 0.326558102431872 8.24035970905278 1.71693678355793e-16 8.34825111944008e-16 1.48869653637024e-17 2.629090984744
AAEL000342 341.867258394349 2.93208097811841 0.320227613284371 9.1562403005972 5.37369130129643e-20 3.22065772743421e-19 5.31499760351195e-21 2.8758572899426
AAEL000354 2171.02731435162 4.08003265419032 0.360544725546848 11.3163010442103 1.08973591479456e-29 1.09980035477196e-28 1.34295883271043e-30 4.02105320858451
AAEL000362 111.854017139258 1.55908076408538 0.259858353377879 5.99973310004856 1.97642119401313e-09 5.88239376738916e-09 9.39701613253241e-11 1.51282413170627
AAEL000372 362.641426816134 1.89429365414864 0.160018919066228 11.8379355716347 2.48494423189544e-32 2.88718176750748e-31 7.6606974768932e-34 1.87743857970619
AAEL000378 1627.99926812009 1.82676507806868 0.145036786805795 12.5951844238988 2.24434755040782e-36 3.15053704861234e-35 9.34254388826939e-38 1.81277690534606
AAEL000387 99.5265230389167 10.2780922170848 1.24289458384223 8.26948025255006 1.34544257314211e-16 6.5934935250537e-16 3.18109867870544e-06 11.3279191350427
AAEL000405 660.569489710907 3.25179002527675 0.266648604972811 12.1950385812381 3.3034751061043e-34 4.17496016400579e-33 2.38977997875613e-35 3.21560735109453
AAEL000419 601.443087770274 5.20378322366814 0.263274423290538 19.7656238636044 5.88661220464403e-87 6.21822469217231e-85 8.19490827325139e-88 5.17948040361432
AAEL000441 36.9776922843669 2.56446848746663 0.472277768655204 5.43000043124806 5.63539157756243e-08 1.49443982504564e-07 6.10458135251472e-09 2.4302573850117
AAEL000445 3252.87514456207 4.57767679979145 0.224896685225772 20.354576570108 4.22888550491298e-92 5.95615029558632e-90 9.61374715423558e-93 4.55756614279696
AAEL000450 746.919654619485 1.47394127709617 0.226203904655134 6.51598512122641 7.22141334093086e-11 2.39504540841548e-10 2.97135351464809e-12 1.43899341939179
AAEL000454 13292.6553480542 2.55283796882094 0.213542989719806 11.9546793466298 6.1369997022915e-33 7.32510435275396e-32 3.30844363472404e-34 2.52636299338325
AAEL000455 122.815461128028 2.3152549695801 0.233893037188108 9.89877679735315 4.21397397114368e-23 3.0144658046398e-22 2.34011011673032e-24 2.28131439200339
AAEL000457 494.561415543468 1.30224025836949 0.230773265242467 5.64294246563292 1.67168222045252e-08 4.62972336169023e-08 6.86765337915873e-10 1.26611205958684
AAEL000458 1757.71658098658 1.25313452543281 0.194308489275231 6.44920111368777 1.12441272404385e-10 3.6848644493226e-10 3.86436409312828e-12 1.2292348399097
AAEL000464 383.818446600147 3.46267872792631 0.277609683902629 12.4731914220285 1.0455318797927e-35 1.40991086258003e-34 1.12515460110876e-36 3.42504746845135
AAEL000474 251.83553915345 3.29323659999277 0.332476191206789 9.90518024174694 3.95256703887399e-23 2.83066326467608e-22 3.26212929923039e-24 3.23715220051213
AAEL000504 59.1019202344068 2.25816472887507 0.356138116492764 6.34069936437413 2.28724481793885e-10 7.31595137829746e-10 1.79711929702477e-11 2.17794873867328
AAEL000505 236.709451858016 3.29972677285946 0.291203650073465 11.3313372687018 9.17924629847511e-30 9.29362029388742e-29 8.26739483002908e-31 3.25633919091688
AAEL000515 175.478183032447 1.25035944891675 0.251743035973481 4.96680849216604 6.80637425240251e-07 1.64494947613831e-06 2.68294095339772e-08 1.20765162169087
AAEL000519 100.425108444224 3.89013247419004 0.385266270481416 10.0972568123575 5.6809067474899e-24 4.23346113645985e-23 4.562864091333e-25 3.82345657781836
AAEL000523 268.790681604514 2.4590777301385 0.284216678197149 8.65212325236152 5.05500075049858e-18 2.69118813579672e-17 3.76219464241482e-19 2.41036882356675
AAEL000536 154.697607441987 1.9086534176336 0.210429470807404 9.07027618474841 1.18715715927469e-19 6.95397604018762e-19 6.64975615673874e-21 1.87934563764605
AAEL000543 94.2483057459907 2.1799113658037 0.33532562010537 6.50087925020075 7.98519090067595e-11 2.64282715031249e-10 5.99498688324689e-12 2.10795614188462
AAEL000544 106.515173769473 1.29006338694537 0.366063290262579 3.52415394075709 0.000424837351831354 0.000793931633762972 2.15941623881455e-05 1.1999002672372
AAEL000545 725.15574714424 3.16452637035433 0.177136100029977 17.8649432262469 2.21156986176536e-71 1.38781483008602e-69 1.85504130960629e-72 3.14824816525442
AAEL000551 2565.61982583448 2.46122870890317 0.203485860820945 12.0953303535369 1.11791653771974e-33 1.37180155199763e-32 6.58820069971227e-35 2.43726610521491
