s01_RUN	10	20
s02_RUN	10	20
s03_RUN	10	20
s05_SNO	10	20
s06_SNO	10	20
s07_SNO	10	20
s08_SRO	10	20
s09_SRO	10	20
s10_SRO	10	20
s12_RFE	5	10
s13_RFE	5	10
s14_RFE	5	10
