UniqueCount	AmbigCount
739	0
22	0
2231	0
1267	0
206	0
17	0
212	0
60	0
2127	0
22	0
1078	0
1723	0
302	0
2	0
1083	0
23	0
1546	0
180	0
608	0
50	0
1	22
6	0
26	0
182	0
434	0
31	0
8755	0
279	0
1501	0
143	0
249	0
155	0
320	0
215	0
6182	0
488	0
6	0
91	0
882	0
1010	0
35843	0
415	0
465	0
1136	0
235	0
459	0
753	0
236	0
474	0
651	0
21974	1
0	3
703	0
782	0
69	0
145	0
869	0
245	0
148	0
949	0
1149	0
6	0
30	0
29	0
171	0
1794	0
696	0
488	0
145	0
148	0
4	0
2156	0
588	0
189	0
138	0
412	0
529	0
4	2
34	0
146	0
5	0
117	0
146	0
1199	0
16140	0
4255	1487
1018	0
482	0
1749	0
3037	0
1040	0
8	48
152	0
0	0
817	169
12	8
184	13
389	0
3834	0
72	0
601	0
326	0
113	0
59	0
1080	0
50	0
1839	0
607	0
5	0
1441	0
19	0
15851	0
9	5
222	0
2325	0
131	0
0	2
77	0
0	0
1908	0
1258	0
767	0
4240	0
788	0
779	0
598	0
1570	0
334	0
286	0
256	0
1222	0
264	0
1341	0
1406	0
34685	0
2459	0
175	0
4057	0
491	0
460	0
791	0
163	0
39	0
95	0
427	0
61	0
42	202
5	2
580	0
1000	0
0	0
1066	0
0	324
0	488
42	234
448	0
227	0
88	0
1484	0
442	0
1138	19
458	0
166	0
152	0
1	9
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
210	0
4686	0
891	0
239	0
180	0
0	0
641	0
255	0
861	0
1034	0
5	0
395	0
1425	0
84	0
5	0
0	0
947	0
393	0
101	0
575	0
3806	0
1231	0
18	0
611	0
0	2
593	0
0	8
720	0
2829	0
6	0
599	0
1180	0
82	224
2790	0
2004	0
18	0
11	0
0	0
0	0
166	0
5	0
2	0
1058	0
2126	0
5308	0
602	0
551	0
217	0
3	0
407	0
365	0
1007	0
560	0
5	0
0	0
0	0
1	0
958	0
8935	0
120	0
469	0
448	0
366	0
1884	0
1	0
391	0
759	0
102	0
368	0
131	0
1245	0
392	0
1434	0
45	0
14	0
275	0
259	0
326	0
347	0
857	0
329	0
26	0
716	0
166	0
41	0
239	0
8	0
42	12
57	0
42	0
324	0
239	0
8	0
1	0
285	0
252	0
1161	0
451	0
4346	0
707	0
237	0
251	0
313	0
281	0
473	0
969	0
548	0
16	0
30	0
64	0
0	0
488	0
19	161
0	1415
565	0
501	4
1125	0
5665	0
995	0
51	0
868	0
3790	0
378	0
350	0
98	0
1	0
0	0
25	0
607	0
1818	0
250	0
588	0
370	0
1538	0
495	0
176	0
42	0
0	0
193	0
421	0
608	0
136	0
120	0
0	5
108	0
254	0
350	0
1318	0
294	0
8730	0
1269	0
154	0
1352	0
20	100
76	0
21	0
1	0
140	0
679	0
212	0
63646	0
3	4
293	0
463	0
16	0
1478	33
75	0
237	0
301	0
1066	0
8997	0
68	0
1066	0
10	0
323	37
73	0
573	0
127	0
2119	0
1031	0
156	0
237	0
22	0
35	0
11	257
0	0
4	0
0	0
0	47
0	1
0	0
0	0
0	3
0	0
0	0
1	0
0	1
4	2
5	1
0	0
5	0
75	0
4	0
1933	0
1	4
261	0
157	0
1227	0
1	7
609	0
1101	116
73	0
757	0
654	0
592	0
68	0
734	0
0	33
614	0
1	0
1567	0
751	0
192	0
476	0
0	0
67	0
25	0
0	0
1098	0
4	1
433	0
5	37
34098	0
40258	0
203	0
518	0
0	189
2102	0
1180	0
630	0
0	0
259	0
3	0
471	0
1600	0
2153	0
1311	0
80	0
398	0
852	0
118	0
47	0
0	0
10	0
0	0
570	0
0	0
118	353
906	0
51	0
2	0
16	0
291	0
592	0
1	0
0	0
0	0
586	0
526	0
4020	0
2078	0
811	0
674	0
1	0
728	0
1248	0
13	0
7266	0
105	2
1022	0
147	0
5	0
0	0
970	0
390	0
83	0
669	0
33	0
1650	0
1	0
126	0
1	0
21	0
1	0
1988	0
90	2
3	1
44	2
136	1
180	0
347	0
303	124
1963	79
917	0
4025	0
1575	0
262	0
231	0
24	0
0	5
3	0
18	0
274	80
703	0
4	0
315	0
217	0
267	0
356	0
885	0
137	0
1250	0
775	0
983	0
573	0
0	0
325	0
166	0
3185	0
48	0
2551	0
21310	0
1027	0
408	0
754	0
2	0
517	0
1200	0
571	0
61	0
8	0
1	3
197	0
6	0
4	0
194	0
910	0
1562	0
673	0
118	0
1	0
0	0
437	0
95	0
70	0
339	0
378	0
0	128
4	57
0	128
1465	0
1808	0
397	0
321	0
4	0
86	0
1	0
182	0
1486	0
0	5
467	265
123	0
469	0
277	0
303	0
228	0
129	0
11420	10
0	0
956	0
11	0
501	0
24	0
14	0
943	0
518	0
368	0
2001	0
114	0
28	0
3	0
0	0
736	0
106	0
132	0
6	0
697	0
2	0
27	0
5707	0
123	0
1	0
604	0
1321	0
105	0
1215	0
1107	0
9	0
3	0
1101	0
1	0
0	0
3671	0
898	0
2130	0
0	0
9	0
8	0
108	17
0	0
4	0
529	17
2147	0
946	0
109	0
13	0
10	0
1	0
14	0
617	0
13	0
651	0
701	0
542	0
568	0
847	0
964	0
2424	0
3	0
1	0
133	0
0	0
24926	0
1271	0
1483	0
289	0
1186	0
16	0
1838	0
20	0
2642	0
313	0
0	2
2023	0
143	0
169	0
1149	0
56	0
250	0
110	0
304	0
497	0
12	0
404	0
6	0
233	0
645	0
141	0
2880	0
562	0
2786	0
205	0
443	0
2376	0
554	0
285	0
1086	0
3729	0
10	0
2513	0
1070	0
51	0
118	0
1670	0
76	0
3	0
55	0
63	0
309	0
475	0
451	0
1360	0
1435	0
298	0
1352	0
8335	0
546	0
5261	1175
2931	1175
218	0
469	0
1469	0
75025	0
22	0
3	2
242	0
4030	0
1158	0
39	0
7	107
479	0
723	0
0	8
845	0
2854	0
4264	0
596	0
523	0
188	0
258	0
132	0
422	0
271	0
198	0
386	0
78	0
758	0
136	0
118	3
102	3
147	0
32	0
437	0
245	0
226	0
342	0
254	0
1197	0
962	0
3	0
235	0
6	0
360	0
325	0
291	0
2	0
820	0
321	0
119	0
963	0
12	0
109	0
49	0
866	0
2544	0
327	0
48	0
827	87
3	25
1043	0
0	0
4	0
83	0
27	67
531	0
1301	0
137	0
16	0
947	0
3	52
762	0
895	0
1189	0
25	0
2293	0
220	0
409	0
824	0
2789	0
345	0
434	0
1762	0
443	0
269	0
1	0
2	0
0	0
25	0
1	0
1	0
47	0
1274	0
256	0
1767	0
2471	0
3890	0
321	0
34624	0
1060	0
0	0
136	0
356	0
3303	0
1125	25
154	25
23	0
770	0
0	0
1665	0
553	0
273	0
418	0
0	0
520	0
58	0
339	0
232	0
154	0
4	0
3388	5807
31	0
149	0
160	0
138	0
887	0
2814	0
0	0
254	6
360	0
1309	100
628	0
284	0
1013	0
192	0
1049	0
351	0
430	0
295	0
1585	0
186	0
28	0
8	0
271	0
141	0
115	1
87	1
190	0
1153	0
1921	930
61	0
274	0
213	0
1043	0
656	0
502	0
519	0
574	0
2	0
1042	0
15	0
1	0
2589	0
1188	0
20	0
16	0
3	0
60	0
376	0
8	0
2055	0
1375	0
2386	0
15	0
1	0
0	155
727	155
848	0
10	0
199	0
144	0
1	0
1	0
49	0
422	0
1646	0
60	0
14	0
7	0
117	88
144	0
165	0
0	6
70	0
3245	0
867	0
0	321
272	254
304	0
712	0
1266	0
2312	0
557	0
28	0
1867	0
134	0
76	0
585	0
887	0
4881	0
5147	0
576	80
194	290
523	27
178	0
415	0
233	0
14	0
18	0
0	0
0	0
1	0
12	0
8	0
1474	0
0	0
1	0
6455	0
95	0
412	0
0	0
10	2
4	1
2013	0
0	0
3287	1
3	0
272	0
350	0
25	0
