UniqueCount	AmbigCount
152	0
37	0
3340	0
1286	0
166	0
29	0
139	0
84	0
927	0
30	0
1806	0
2592	0
380	0
2	0
1667	0
50	0
2606	0
343	0
609	0
104	0
6	30
18	0
33	0
255	0
558	0
21	0
4284	0
405	0
1396	0
305	0
455	0
281	0
392	0
207	0
5105	0
601	0
5	0
186	0
1258	0
956	0
38274	0
634	0
639	0
933	0
369	0
492	0
1106	0
277	0
790	0
1013	0
31621	1
1	1
1175	0
1186	0
158	0
273	0
1036	0
288	0
183	0
1273	0
1261	0
10	0
26	0
41	0
292	0
1953	0
705	0
594	0
145	0
33	0
40	0
1706	0
950	0
447	0
182	0
685	0
550	0
24	10
224	0
106	0
0	0
124	0
280	0
890	0
16265	0
829	1512
972	0
756	0
1765	0
4711	0
1325	0
15	68
161	0
2	0
967	204
30	7
224	6
479	0
5355	0
180	0
488	0
272	0
109	0
67	0
1213	0
44	0
1900	0
798	0
6	0
1358	0
20	0
15013	0
3	0
195	0
2714	0
149	0
2	5
35	0
0	0
2114	0
1292	0
1308	0
4567	0
908	0
566	0
1485	0
1625	0
512	0
360	0
470	0
753	0
454	0
1594	0
988	0
28095	0
1696	0
247	0
4716	0
945	0
275	0
1501	0
159	0
44	0
263	0
507	0
87	0
1	25
13	2
619	0
996	0
3	28
1222	0
0	472
0	1060
55	466
484	0
628	0
434	0
1857	0
598	0
1113	35
592	0
196	0
474	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
505	0
6348	0
1993	0
327	0
234	0
1	0
725	0
468	0
1300	0
1033	0
7	0
492	0
1296	0
21	0
28	0
10	0
1196	0
350	0
103	0
565	0
2446	0
929	0
24	0
494	0
0	0
465	0
0	13
623	0
2341	0
18	0
826	0
1554	0
58	157
2618	0
2216	0
69	0
10	0
0	0
0	0
627	0
16	0
0	0
1080	0
2600	0
14890	0
585	0
663	0
457	0
3	0
544	0
367	0
767	0
592	0
2	0
4	0
0	0
1	0
974	0
8196	0
241	0
533	0
394	0
506	0
1688	0
8	0
