UniqueCount	AmbigCount
206	0
72	0
1531	0
2212	0
298	0
45	0
296	0
49	0
3257	0
615	0
31	0
2894	0
199	0
17	0
1775	0
1	0
258	0
570	0
534	0
67	0
1	25
7	0
51	0
117	0
439	0
68	0
16037	0
167	0
239	0
135	0
84	0
275	0
439	0
66	0
443	0
114	0
17	0
48	0
128	0
445	0
14367	0
290	0
322	0
229	0
34	0
377	0
1654	0
181	0
177	0
475	0
18200	5
0	2
574	0
295	0
55	0
4	0
504	0
368	0
59	0
197	0
401	0
3	0
161	0
116	0
121	0
2403	0
270	0
161	0
245	0
771	0
5	0
968	0
668	0
325	0
486	0
1487	0
1116	0
13	3
121	0
596	0
0	0
1703	0
504	0
654	0
6150	0
209	304
72	0
634	0
705	0
1831	0
551	0
4	17
373	0
0	0
266	47
110	46
189	6
1180	0
2610	0
74	0
566	0
372	0
216	0
51	0
1054	0
143	0
1101	0
561	0
198	0
1104	0
98	0
621	0
0	0
10	0
981	0
78	0
3	0
1881	0
2	0
2688	0
836	0
210	0
1360	0
475	0
1899	0
318	0
1066	0
67	0
59	0
54	0
80	0
209	0
461	0
350	0
9675	0
176	0
123	0
1440	0
352	0
249	0
801	0
71	0
57	0
111	0
283	0
96	0
3	23
1	2
260	0
193	0
4	21
2098	0
0	162
0	118
5	38
269	0
55	0
88	0
202	0
178	0
404	1
1925	0
726	0
374	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	0
5120	0
590	0
42	0
568	0
0	0
231	0
111	0
302	0
817	0
8	0
857	0
1134	0
9	0
13	0
5	0
362	0
146	0
2017	0
406	0
1843	0
57	0
62	0
115	0
0	0
509	0
0	8
108	0
880	0
13	0
614	0
633	0
24	35
425	0
2955	0
1	0
23	0
0	0
0	0
8	0
2	0
448	0
1097	0
1352	0
2407	0
159	0
352	0
267	0
12	0
465	0
20	0
541	0
113	0
0	0
0	0
3	0
1	0
1236	0
3131	0
104	0
418	0
114	0
24	0
1063	0
0	0
199	0
460	0
84	0
777	0
55	0
2438	0
193	0
646	0
151	0
210	0
396	0
168	0
142	0
131	0
143	0
130	0
16	0
256	0
506	0
345	0
249	0
73	0
6	4
152	0
192	0
50	0
116	0
22	0
3	0
76	0
165	0
3458	0
395	0
4121	0
807	0
165	0
265	0
386	0
272	0
447	0
1004	0
446	0
53	0
57	0
51	0
1	0
328	0
5	40
0	162
44	0
255	9
321	0
720	0
1891	0
81	0
528	0
2405	0
43	0
958	0
39	0
0	0
0	0
101	0
2575	0
370	0
49	0
893	0
94	0
940	0
433	0
144	0
35	0
0	0
153	0
270	0
95	0
70	0
193	0
0	3
109	0
300	0
146	0
1616	0
221	0
12693	0
97	0
35	0
959	0
96	241
31	0
47	0
2	0
560	0
367	0
87	0
23580	0
2	12
127	0
289	0
82	0
152	1
218	0
51	0
163	0
941	0
1329	0
296	0
936	0
4	0
71	21
111	0
209	0
424	0
1032	0
484	0
150	0
49	0
2	0
4	0
26	138
0	1
17	4
12	3
0	8
7	6
4	3
7	0
0	0
9	5
12	5
25	2
2	0
333	127
10423	9469
4	8
31	0
19393	0
0	0
749	0
0	9
110	0
331	0
201	0
0	1
386	0
565	41
50	0
1532	0
310	0
299	0
32	0
69	0
0	7
52	0
3	0
148	0
414	0
164	0
345	0
1	1
184	0
1	0
0	0
273	0
10	6
148	0
0	3
65617	0
19545	0
53	0
485	0
0	191
238	0
915	0
363	0
0	0
164	0
15	0
54	0
1116	0
2648	0
456	0
11	0
549	0
507	0
121	0
56	0
1	0
40	0
0	0
310	0
0	0
1	1
1081	0
120	0
4	0
2	0
227	0
507	0
1	0
0	0
0	0
324	0
139	0
1189	0
235	0
4677	0
421	0
9	0
58	0
1272	0
22	0
13451	0
157	0
736	0
131	0
10	0
0	0
748	0
366	0
15	0
356	0
20	0
534	0
1	0
234	0
0	0
285	0
8	0
588	0
36	1
6	6
95	1
51	6
88	0
281	0
129	64
218	6
301	0
1040	0
438	0
180	0
71	0
15	0
0	4
0	0
26	0
94	72
2414	0
28	0
54	0
36	0
54	0
65	0
243	0
39	0
68	0
265	0
131	0
16	0
0	0
476	0
57	0
568	0
122	0
469	0
8843	0
255	0
150	0
302	0
0	0
849	0
430	0
175	0
56	0
33	0
0	0
44	0
0	0
3	0
54	0
426	0
401	0
29	0
13	0
0	0
2	0
1276	0
395	0
401	0
118	0
241	0
0	120
3	50
0	120
90	0
2273	0
305	0
188	0
14	0
131	0
2	0
5	0
1178	0
0	11
132	42
266	0
821	0
761	0
236	0
88	0
53	0
1155	6
35	0
1535	0
7	0
90	0
7	0
7	0
393	0
319	0
269	0
824	0
120	0
27	0
0	0
0	0
97	0
222	0
110	0
26	0
453	0
4	0
77	0
57282	0
198	0
0	0
4372	0
299	0
33	0
722	0
571	0
8	0
3	0
1614	0
9	0
0	0
653	0
357	0
413	0
4	0
18	0
3	0
51	2
6	0
6	0
284	2
379	0
219	0
126	0
53	0
4	0
2	0
2	0
1013	0
17	0
2796	0
427	0
713	0
138	0
199	0
581	0
358	0
0	0
2	0
31	0
0	0
13083	0
374	0
440	0
133	0
420	0
2	0
1154	0
21	0
346	0
286	0
0	0
197	0
301	0
98	0
755	0
67	0
629	0
289	0
276	0
338	0
1	0
72	0
7	0
241	0
393	0
334	0
392	0
234	0
6031	0
222	0
226	0
894	0
117	0
51	0
388	0
1195	0
1	0
3375	0
572	0
100	0
49	0
3399	0
84	0
16	0
23	0
411	0
176	0
88	0
223	0
374	0
310	0
91	0
259	0
1398	0
195	0
707	137
594	137
904	0
49	0
3896	0
15027	0
44	0
19	16
87	0
347	0
544	0
124	0
2	48
453	0
552	0
3	15
209	0
1600	0
2029	0
215	0
155	0
93	0
149	0
56	0
164	0
62	0
194	0
68	0
85	0
182	0
29	0
15	3
27	3
70	0
15	0
262	0
24	0
86	0
64	0
86	0
932	0
464	0
0	1
91	0
7	0
344	0
156	0
41	0
0	0
743	0
268	0
170	0
1728	0
1	0
77	0
542	0
164	0
1228	0
58	0
24	0
339	95
1	2
459	0
9	0
12	0
43	0
34	59
558	0
123	0
162	0
57	0
726	0
1	37
171	0
624	0
190	0
20	0
1353	0
244	0
1635	0
499	0
755	0
66	0
312	0
273	0
461	0
105	0
0	0
0	0
0	0
1	0
286	0
1	0
8	0
483	0
357	0
5204	0
1842	0
1515	0
329	0
14390	0
171	0
0	0
288	0
541	0
4231	0
766	46
113	46
1	0
325	0
3	0
805	0
512	0
383	0
252	0
1	0
188	0
23	0
294	0
424	0
113	0
7	0
3783	6797
65	0
94	3
27	0
222	0
589	0
2397	0
0	0
156	15
371	0
576	60
286	0
68	0
412	0
27	0
478	0
81	0
111	0
158	0
3055	0
32	0
1380	0
293	0
265	0
70	0
59	1
12	1
182	0
633	0
1479	770
11	0
88	0
156	0
232	0
585	0
521	0
8	0
455	0
2	0
3017	0
3	0
9	0
422	0
168	0
11	0
95	0
4	0
13	0
422	0
28	0
1017	0
361	0
455	0
8	0
7	0
0	102
430	102
168	0
20	0
93	0
85	0
11	0
0	0
136	0
225	0
4940	0
6	0
43	0
26	0
242	263
217	0
212	0
1	1
80	0
3742	0
318	0
0	35
116	83
517	0
170	0
321	0
1446	0
33	0
2	0
446	0
196	0
86	0
112	0
188	0
1325	0
6402	0
195	37
89	164
3660	355
99	0
107	0
303	0
2	0
0	0
2	0
0	0
3	0
52	0
25	0
2169	0
0	0
0	0
1415	0
180	0
489	0
1	0
2	0
1	4
8281	0
1	0
1059	0
0	0
55	0
1747	0
7	0
483	0
537	0
895	0
1202	0
0	0
165	0
101	0
21	0
158	0
1049	0
1	0
8	0
21	0
11	0
95	0
239	0
10	0
220	0
92	0
119	0
609	0
11	0
271	0
366	648
11	67
0	660
127	660
46	0
1	0
0	0
4	0
429	0
26	0
0	0
300	0
125	0
331	0
259	0
0	0
65	0
611	0
22	2
7	0
69	0
199	0
589	0
224	0
382	0
6188	19185
204	0
1389	0
349	0
966	0
204	0
469	0
646	0
109	0
1832	0
186	0
4304	411
0	38
75	18
14526	1653
1919	0
2397	0
402	0
537	0
92	0
317	0
223	0
516	0
4060	0
542	0
435	0
114	0
55	0
0	0
107	0
126	0
2366	0
197	0
0	0
0	0
273	0
177	0
577	0
368	0
37	0
4421	0
2250	0
397	0
628	0
191	0
240	0
13603	0
47	0
940	0
406	0
274	0
637	0
710	0
455	0
43	0
69	0
868	0
12	0
524	0
0	0
220	0
5	0
100	0
1043	0
80	1
171	234
417	0
139	0
235	0
0	2
221	0
34	0
114	0
6	0
272	0
0	0
1023	0
416	577
559	0
2001	0
348	0
17	0
8	0
325	0
1	0
0	1
0	0
1669	0
333	0
656	0
309	0
112	0
293	0
746	0
13	0
71	0
494	0
200	0
286	0
108	6
10	0
124	0
1120	0
84	0
7	0
449	0
5	0
0	0
1	0
2	0
464	0
81	0
1271	0
65	0
298	0
550	146
82	121
6041	0
220	0
904	0
155	0
132	0
80	0
47	0
41	0
104	0
136	0
799	0
0	0
0	0
1	0
0	0
2	0
533	0
1455	0
5	0
1	0
0	0
9	0
35	0
35	0
3	0
9	0
98	0
0	0
146	0
172	0
14	0
676	0
149	0
83	0
1058	0
225	0
178	0
302	0
811	0
1	0
931	0
1025	0
1447	0
588	0
2251	0
11	0
64	0
152	0
175	0
658	0
318	0
69	0
151	0
36	0
18	0
13	0
95	0
279	0
616	0
1	0
508	0
1144	0
240	0
2298	0
145	0
161	0
1016	0
102	0
2693	0
949	0
1665	0
0	0
19	1
3	0
0	0
42	0
2328	0
287	0
301	0
240	0
0	0
187	28
165	0
143	0
132	0
381	0
55	0
41	0
177	0
2933	0
274	0
790	0
36	0
3139	0
64	0
2255	0
281	0
70	0
6	0
437	0
91	0
989	0
334	0
335	0
298	0
3	0
2	0
1046	0
820	0
423	0
50	0
106	0
1543	0
1	1
519	0
774	22
161	0
570	0
670	0
187	0
62	0
31	0
127	0
11832	0
23	58
13	4
32	58
8	4
4514	0
192	0
14	0
872	0
613	0
865	0
158	0
583	0
0	0
0	0
0	0
147	0
1	0
96	0
41	0
1	0
264	0
38	0
141	0
215	0
246	0
90	0
216	0
133	0
274	0
1091	0
0	0
1	0
4	0
6	0
3	0
63	0
72	29
140	0
2	0
7	0
0	0
8	0
41	0
300	0
2043	0
821	0
713	0
224	0
123	0
3232	0
255	0
703	0
597	0
127	0
279	0
842	0
292	0
7	0
0	0
6	0
172	0
17	0
100	0
122	519
1	0
407	0
0	0
93	0
189	0
112	0
517	0
66	0
2709	0
13	0
11719	0
44	0
129	0
807	0
16	0
127	0
5251	0
9	0
48	0
44	0
220	0
716	0
298	0
46	0
186	0
1097	0
323	0
100	0
144	0
122	0
71	0
680	0
201	0
87	0
26209	0
0	0
127	0
0	0
0	0
456	0
1	0
109	0
0	0
0	1
55	0
3609	0
69	0
2743	0
88	0
103	0
38	0
12	0
2	17
32	0
2	0
591	0
35	4
575	0
771	0
508	0
782	0
0	0
3279	0
4	0
3	0
212	0
256	0
306	0
1691	0
0	1
8483	0
13	0
211	0
41	0
139	0
514	0
63	0
394	0
0	0
2041	0
163	0
138	0
871	0
123	0
305	0
1473	0
9509	0
1	0
33	0
4150	0
1986	0
1	0
5	0
397	0
123	0
63	0
15	0
4	0
0	2
0	1
46	0
123	0
250	0
2099	0
2	0
20	100
142	0
197	0
2173	0
594	0
685	0
130	0
158	0
2107	0
189	0
292	0
805	0
86	0
51	0
165	0
146	0
375	0
1745	0
408	0
10548	0
130	0
410	0
1	0
13071	0
10	0
817	0
8682	0
84	0
794	0
136	0
690	0
172	0
486	0
4457	0
1253	0
1169	0
420	0
171	0
49	0
315	0
475	0
367	0
29	0
841	0
110	0
645	0
1027	0
34	0
200	0
94	0
15	0
556	0
595	0
92	0
58	0
429	0
33	0
20	0
291	0
57	0
525	0
193	0
292	201
131	0
19	0
292	0
75	0
159	0
366	0
44	0
27	0
858	0
838	0
785	0
69	0
430	0
6879	0
0	3
48	0
9	0
0	0
58	0
218	0
5	0
2	0
76	0
123	0
248	0
152	0
324	0
170	0
71	0
102	0
302	0
95	0
988	0
271	0
311	0
34	0
210	0
146	0
685	0
133	0
56	0
52	0
