UniqueCount	AmbigCount
98028	0
432	0
934	0
1062	0
108	0
909	0
290	0
20871	0
0	0
585	0
2118	0
3060	0
24	61
275	0
14	21
70	37
234	0
1117	0
899	0
1767	0
2557	0
325	0
628	0
794	0
1570	0
140	406
331	0
555	0
487	0
248	0
551	0
149	0
530	0
49	0
404	0
755	0
513	0
398	0
1734	0
254	0
21	0
1	10977
249	0
339	0
666	0
426	166
3	0
554	0
453	0
219	0
52	0
0	0
25	0
82	0
54	0
0	0
58	2
0	95
16	0
303	0
461	0
1259	0
93	0
0	0
1	0
0	0
2	0
385	0
578	0
226	0
40	0
18	0
4	0
15	0
22	0
44	0
14	0
0	0
0	0
27	0
972	2
110	29
913	105
1823	0
913	0
633	0
10482	0
4327	0
596	0
1186	0
95	285
301	0
117	63
43024	0
94	0
141	566
1492	1477
0	0
349	0
423	0
13	0
4	0
118	0
1936	0
1777	0
3758	0
827	0
1240	0
52	0
1020	0
653	0
37	0
25	0
378	0
458	319
118	0
87	0
1005	0
0	26
4	10
182	0
26	0
132	0
7	0
2	0
46	0
0	2
0	0
54	0
812	0
38	0
163	0
80	0
53	0
1	0
0	0
1	0
38	0
1482	0
949	0
0	0
387	0
2059	0
155	0
30	0
1311	0
2	26
92	0
11	118
2234	0
65	0
1132	0
354	0
420	0
7	0
703	0
570	0
6909	0
204	5
304	0
688	0
355	0
2434	0
0	0
232	147
1	0
10	0
0	0
5	0
26	0
696	0
12	0
764	0
296	0
4	0
51	0
313	0
628	0
228	0
444	0
4604	0
616	0
430	0
280	0
1280	0
2278	94
491	0
409	0
1555	1
391	0
566	0
1577	0
8	22
2604	0
2248	0
807	0
421	0
91	0
488	0
6	0
769	0
570	0
514	0
3	0
59	0
663	0
42	0
277	0
15	0
0	0
27	0
870	0
58	0
1674	139
8	0
27	0
326	0
1053	0
1273	0
136	552
0	141
0	527
0	441
1242	947
182	0
421	0
265	0
93	0
165	0
399	0
775	0
671	0
47	0
1705	0
684	86
29	161
356	0
342	0
353	0
267	0
2658	0
284	0
5976	0
1986	0
250	0
134	0
0	1
0	0
0	0
0	0
0	0
0	0
307	0
406	0
601	0
23	0
1604	0
5	0
40	0
3089	3100
2	847
0	1907
141	562
31	78
12	58
896	0
127	0
840	0
1840	0
18	0
685	0
3030	0
26	0
146	0
642	0
804	0
230	0
511	0
1099	0
1895	0
2	0
307	0
31	0
1019	0
251	0
920	0
198	0
752	0
1646	0
0	0
502	0
487	0
213	0
1506	0
185	690
1950	0
1328	0
0	0
330	0
151	0
0	0
30	0
3	0
83	0
36	0
1520	0
19	0
165	0
261	0
1449	0
1783	0
259	0
61	0
49	0
617	0
0	1
8	0
609	0
128	0
132	66
488	0
122	359
233	0
133	0
1135	0
400	0
23	0
54	0
79	0
722	0
459	0
325	0
19600	0
643	0
2	0
5	4
10	0
52	0
455	0
2453	0
268	0
12	0
0	2
398	0
660	0
104	0
1	0
236	0
0	0
888	0
1	0
709	0
34	68
797	0
326	0
1950	0
162	0
48	0
342	0
1	0
0	1
27	0
49	0
145	0
0	0
0	0
25	0
3164	0
220	0
17	0
420	0
337	0
13	2
4	0
36	0
0	0
53	0
2	0
33	0
83	0
30	0
501	0
2656	0
209	0
1715	0
229	0
315	0
2	0
333	0
45	0
0	0
0	0
0	0
0	0
1598	0
845	0
151	0
7621	0
842	0
198	379
1	0
17	0
49	0
617	0
1539	0
1416	0
300	0
731	17
968	0
639	0
164	0
648	0
1777	0
1391	0
41	0
18	0
0	0
25	0
9	0
0	0
25	0
0	0
0	0
685	104
90	0
381	0
1110	0
4	0
7494	0
333	0
1294	0
0	0
2500	0
194	0
647	0
403	0
13	0
1523	0
142	0
155	0
3	0
4522	0
47	0
1	0
306	0
3927	0
65	0
3191	0
11	0
24	0
271	0
91	0
9808	0
1351	0
0	0
0	0
3	0
13	0
1347	0
399	0
1133	0
32	0
4	0
0	0
67	0
273	0
97	0
3221	0
0	0
1346	0
143	0
1	0
73	0
818	0
179	0
5	0
344	0
2	0
238	0
1	0
1475	0
9146	0
20184	0
14155	0
8320	0
69	0
1127	0
0	0
2	0
16	8
372	0
1541	1219
0	0
707	0
183	232
162	0
30	0
0	0
48	0
848	0
398	0
15	32
35	62
320	0
946	0
161	0
0	0
2	0
1	0
0	0
432	0
2035	0
747	0
1892	8
0	0
787	1
134	0
8613	0
189	0
1118	0
901	0
2949	0
565	0
0	31
0	4
523	0
1279	0
429	0
1816	0
5104	0
533	0
2996	0
577	0
923	0
926	0
4	0
99	0
322	0
5420	0
1	14
8	0
1	0
130	0
201	0
51	2
0	0
153	0
1191	0
334	0
1739	0
14	0
745	0
438	0
2	0
0	0
21	0
2351	0
6182	0
211	0
473	0
1118	0
2961	0
516	0
233	0
423	0
75	623
2533	0
111	0
257	0
219	0
324	0
540	0
26	0
314	0
137	0
0	57
4	0
61	358
338	0
376	0
1271	0
2398	0
0	8
1	0
1123	0
70	0
138	0
2546	0
327	0
1062	0
30	0
463	0
217	0
672	0
141	22
374	0
158	0
1241	0
29	831
2175	0
10883	0
1581	0
75	0
373	0
170	0
189	0
186	0
8	0
275	0
214	0
2	238
6	0
234	0
84	0
337	0
294	0
990	0
1350	0
4	0
265	0
394	0
740	0
734	426
96	0
0	0
1	0
0	0
337	0
188	0
794	0
1808	0
293	0
86	0
497	0
1496	0
109	0
0	0
172	0
95	40
736	0
738	0
502	0
1	0
6	0
0	0
599	0
165	0
0	0
9767	0
311	0
40	0
266	0
0	0
1782	0
1966	4
1810	0
2539	0
472	0
40	8
0	2
230	0
2274	0
0	0
999	0
2888	0
1458	0
24	0
7	0
0	0
32	0
7058	0
4748	0
284	0
2	0
971	0
0	4
4	0
5	0
518	0
349	0
93	0
19	0
240	0
13	0
103	0
2164	0
399	0
170	0
721	0
5004	0
1	0
1	0
0	0
0	0
51	0
7	0
25	0
8	0
4	0
0	0
0	0
0	0
3	0
0	0
3	0
0	0
1	0
1	0
0	0
17	0
14	0
3	0
21	0
12	0
3	0
13	0
196	0
55	0
67	0
284	0
344	0
219	0
554	0
3	0
0	2
15	0
324	0
579	0
258	0
1	0
470	0
23	0
599	0
4680	0
0	0
1	0
3	0
46	0
400	0
532	0
422	0
202	0
0	0
433	0
146	0
124	0
1883	0
1193	0
7	0
33	0
31	0
325	0
0	0
1000	0
334	0
2957	0
29	0
678	0
1	0
1	0
3	0
0	0
0	0
5	0
16	0
0	1
0	0
0	0
10	0
216	0
106	0
123	0
141	0
183	0
220	0
0	0
20	0
207	114
7	0
95	0
0	0
0	0
253	0
12993	0
165	0
314	0
352	0
403	0
433	0
0	0
203	0
825	0
177	0
940	0
751	0
978	0
783	0
1332	0
38	0
1980	0
115	0
23	0
452	0
3	0
1565	0
254	10
11	0
466	0
119	0
297	0
507	0
16	0
0	0
1	0
0	0
483	0
4	0
0	0
37	0
1	0
0	0
6	1
11	1
3	0
0	0
0	0
0	0
5	0
1	0
0	0
0	0
72	0
333	0
544	0
34	0
38	0
2	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
850	0
2026	0
525	0
16	0
174	0
160	0
855	445
43	0
881	0
1127	0
413	0
49	0
95	0
49	0
1231	0
0	0
350	0
487	0
828	0
0	27
0	11
366	27
166	11
17	0
2	0
21	0
7	0
0	0
71	0
174	24
11	0
0	0
3	0
0	0
1	0
352	0
1464	0
839	0
464	0
362	0
1	0
0	0
6	0
0	0
0	0
5	0
0	0
0	0
70	0
302	0
585	0
803	0
27	0
61	0
2	0
48	0
129	0
1005	362
464	0
563	0
44	0
769	0
162	0
1171	0
519	0
281	0
836	0
265	0
143	0
39	0
9	0
186	0
179	0
15	0
16	46
1	0
606	0
127	0
3478	0
367	0
220	0
156	0
307	0
141	0
498	0
4916	0
36	0
2331	0
586	0
768	0
4526	0
169	0
717	0
276	0
3	0
23	0
634	0
82	0
772	0
550	0
78	0
7	0
978	0
707	0
291	0
319	0
6	0
0	0
0	0
14	0
697	0
147	0
660	0
22	0
384	0
0	5
707	0
548	0
0	0
889	0
23	32
8	0
32	0
8	0
1290	0
110	0
146	0
387	0
2099	0
86	0
842	0
77	302
746	531
250	0
532	0
1266	0
595	0
6454	0
620	0
31	16
41	0
189	0
0	0
548	0
147	0
2	0
65	0
0	6
447	0
1150	0
3213	0
3175	0
1	0
85	336
25	1241
373	0
6	0
60	0
324	0
215	0
158	0
31	0
47	0
1050	0
29	0
28	0
30	0
0	0
2785	0
299	0
98	0
26	0
263	0
37	0
528	0
989	0
29	0
1	0
157	0
0	0
56	0
99	0
465	0
179	0
4	0
111	0
0	0
0	0
184	0
946	0
1574	0
171	0
1209	0
5028	0
38	0
1	0
1	2
871	0
1387	0
914	0
3	0
29	0
288	0
436	0
89	0
593	0
246	0
2355	337
113	0
79	0
25	0
70	0
294	2
168	0
2390	0
855	0
963	0
252	0
1314	0
1374	0
273	0
638	0
0	0
255	0
840	0
344	0
284	0
62	0
0	0
746	0
101	0
140	0
1087	0
873	0
1	0
1148	0
53	0
591	0
172	0
171	0
53	0
16	0
2	0
25	0
2317	0
13	0
43	0
256	0
53	0
185	0
51	0
0	0
55	0
6	0
4	0
504	0
171	0
194	0
262	0
399	0
494	0
307	0
17351	0
41	0
52	0
16	0
227	0
79	0
41	0
25	0
624	0
1470	0
60	14
290	0
611	0
1687	3
1195	0
2335	0
47	0
753	0
0	0
365	0
33	0
675	0
146	0
1061	0
139	0
21	0
2	0
1648	0
2	0
71	48
78	0
70	0
0	0
0	0
0	0
10	0
986	0
0	0
25	0
8	0
824	0
305	78
24	6
6	0
4	0
23	6
3	0
22	0
5	0
51	0
26	0
3	0
2	0
921	0
791	0
6	0
414	0
491	0
608	0
7	1
9	0
6	1
230	0
3084	0
672	0
399	0
717	0
2052	0
1080	0
202	0
3	0
43	0
621	0
16	0
133	0
857	0
2236	0
285	0
81	0
577	0
144	0
1859	0
3	0
5	0
284	0
594	0
289	0
555	0
145	0
227	0
263	0
85	0
335	0
1490	0
790	0
17	0
1508	0
654	0
2	41
543	0
558	0
32	0
0	0
0	0
209	0
653	0
3640	1
1125	0
264	0
331	0
3600	0
925	0
3295	0
3	0
0	0
4	0
591	0
356	0
102	0
403	0
343	0
0	0
977	0
382	0
353	0
1	0
2170	118
26	0
1498	0
565	0
761	0
642	0
2290	0
270	0
2084	0
128	0
394	0
360	0
31	0
427	0
1166	0
2352	0
65	0
155	0
225	0
362	0
80	0
15	0
95	0
198	0
4	0
29	0
0	0
426	0
7	0
1	0
1	0
1736	0
1	0
5	0
198	0
481	0
73	0
5	0
380	0
213	0
489	0
4263	0
492	0
1685	0
322	0
479	0
330	0
260	0
75	0
183	0
6	0
1874	374
300	0
11	0
8	0
2160	0
312	0
37	67
1	0
520	0
92	0
32	0
1	0
1	0
75	0
1037	0
1161	0
55	0
380	0
751	0
723	0
1094	0
476	0
405	0
0	2
379	0
25	0
1	0
3	0
0	0
8	0
4879	0
278	0
82	136
174	0
19	0
1686	0
585	0
9567	0
864	0
2893	0
57	0
934	0
3496	0
70	0
137	0
29	0
121	0
13	0
77	99
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
646	0
0	0
3	14
52	0
0	0
236	0
2006	0
1007	0
1622	0
188	0
102	0
1120	0
0	0
2	0
769	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1441	0
0	0
16	0
817	576
122	0
9	0
2	0
623	0
39	0
93	0
2272	0
139	0
129	0
317	0
4	0
53	0
4	0
0	0
2	0
254	0
1600	0
125	0
89	0
2427	0
436	0
66103	0
1779	0
2	0
0	0
16	0
1413	0
414	0
149	0
258	0
92	0
79	0
404	0
85	0
50	0
13	0
2002	0
616	0
830	0
146	0
835	0
458	0
3226	0
160	0
0	0
768	0
7	0
1906	0
49	0
81	0
0	0
745	0
1803	0
2378	0
0	0
471	0
386	0
450	586
394	0
71	0
441	0
157	0
353	0
170	0
1	0
22	0
